Timestamps,subclass,x_center,x_length,y_center,y_length,z_center,z_length,z_rotation
1708650928.235672,Passenger_Vehicle,17.629064798355103,2.6,11.828393101692207,5.08,-3.450330913066864,1.85,77.81988460343415
1708650928.335672,Passenger_Vehicle,10.802415847778317,2.6,-3.056253886222835,5.08,-3.4432477235794066,1.85,8.872548319526702
1708650928.435672,Passenger_Vehicle,10.781375224773702,2.6,-3.0551890776707586,5.08,-3.454684477586013,1.85,-3.6020666635574328
1708650928.535672,Passenger_Vehicle,10.738703901117496,2.6,-3.040532090447162,5.08,-3.432488376444036,1.85,-10.17643634154818
1708650928.6356719,Passenger_Vehicle,10.741639310663395,2.6,-3.0596160888671835,5.08,-3.3394663117148666,1.85,1.631974236511195
1708650928.735672,Passenger_Vehicle,17.725167465209957,2.6,11.268013763427744,5.08,-3.5176741123199458,1.85,131.3119794466371
1708650928.835672,Passenger_Vehicle,10.772011670199305,2.6,-3.0706440968946924,5.08,-3.427160783247514,1.85,0.14402469964796896
1708650928.935672,Passenger_Vehicle,10.743577003479002,2.6,-3.0397236347198433,5.08,-3.4358460903167725,1.85,-8.439228058160156
1708650929.035672,Passenger_Vehicle,17.67600631713867,2.6,11.66200199127198,5.08,-3.138145017623901,1.85,61.94603987113243
1708650929.1356719,Passenger_Vehicle,10.779929854653096,2.6,-3.0538975758985973,5.08,-3.32418621670116,1.85,5.661526710678841
1708650929.235672,Passenger_Vehicle,10.75611654917399,2.6,-3.0591206749280233,5.08,-3.344590326150259,1.85,-173.16641029190612
1708650929.335672,Passenger_Vehicle,10.76747894287109,2.6,-3.0362211942672674,5.08,-3.4439285039901733,1.85,-178.79083567507752
1708650929.435672,Passenger_Vehicle,10.804525115273215,2.6,-3.0680253288962547,5.08,-3.4167334166440098,1.85,3.1073028050785423
1708650929.535672,Passenger_Vehicle,17.711835479736322,2.6,11.336512184143073,5.08,-3.522345495223999,1.85,125.71310238789862
1708650929.6356719,Passenger_Vehicle,10.73639427531849,2.6,-3.04193659262223,5.08,-3.4321940812197607,1.85,-8.806028343794395
1708650929.735672,Passenger_Vehicle,17.828032902308873,2.6,11.499287196568085,5.08,-3.3947780472891678,1.85,62.24785075928137
1708650929.835672,Passenger_Vehicle,10.771970510482788,2.6,-3.06140005588531,5.08,-3.3297497034072876,1.85,4.131657208390969
1708650929.935672,Passenger_Vehicle,10.798344055811562,2.6,-3.0662141839663115,5.08,-3.391132632891337,1.85,0.72340816864308
1708650930.035672,Passenger_Vehicle,10.712021567604758,2.6,-3.0445562492717357,5.08,-3.347808079286055,1.85,-4.97618304636685
1708650930.1356719,Passenger_Vehicle,10.802759170532225,2.6,-3.047093758216268,5.08,-3.3493812634394717,1.85,10.297070552157136
1708650930.235672,Passenger_Vehicle,10.752541700998941,2.6,-3.051408549149825,5.08,-3.405507226785024,1.85,-7.528816714579719
1708650930.335672,Passenger_Vehicle,10.766319831212362,2.6,-3.0495490630467708,5.08,-3.339195470015208,1.85,8.22031628651586
1708650930.435672,Passenger_Vehicle,10.802526040510697,2.6,-3.0610933954065445,5.08,-3.412269267168912,1.85,7.227452969841304
1708650930.535672,Passenger_Vehicle,10.770811080932615,2.6,-3.0631068669832593,5.08,-3.4043580568753757,1.85,2.21059144730847
1708650930.6356719,Passenger_Vehicle,10.751120714040901,2.6,-3.029791795290429,5.08,-3.3899683952331543,1.85,-1.9067662541343533
1708650930.735672,Passenger_Vehicle,10.731644058227536,2.6,-3.059099721908562,5.08,-3.364696907997131,1.85,3.7688909262100254
1708650930.835672,Passenger_Vehicle,10.80507200414484,2.6,-3.0588263164867016,5.08,-3.4107177040793677,1.85,5.738964033778725
1708650930.935672,Passenger_Vehicle,17.655634307861327,2.6,11.753263854980476,5.08,-3.1446656703948968,1.85,76.2693852627901
1708650931.035672,Passenger_Vehicle,10.741326765580608,2.6,-3.0391288020394014,5.08,-3.430198842828924,1.85,-7.4944625735380965
1708650931.1356719,Passenger_Vehicle,10.727736839881308,2.6,-3.0571022217090236,5.08,-3.306542213146503,1.85,174.83941716662693
1708650931.235672,Passenger_Vehicle,10.785167433998799,2.6,-3.0658200437372343,5.08,-3.4197167483243076,1.85,4.6279054931160415
1708650931.335672,Passenger_Vehicle,10.758074654473196,2.6,-3.063680966695147,5.08,-3.344685713450114,1.85,0.46515013345147427
1708650931.435672,Passenger_Vehicle,10.751126686731972,2.6,-3.037739733854925,5.08,-3.3228970170021057,1.85,10.858356802692073
1708650931.535672,Passenger_Vehicle,13.008195400238037,2.6,-23.23617490700313,5.08,-3.6413502522877286,1.85,124.1637822790594
1708650931.6356719,Passenger_Vehicle,10.78085613250732,2.6,-3.074930720859099,5.08,-3.3421835104624438,1.85,-1.467430318488611
1708650931.735672,Passenger_Vehicle,10.736600478490194,2.6,-3.0397857626279112,5.08,-3.4080393910408024,1.85,-11.842650419222721
1708650931.835672,Passenger_Vehicle,10.774330139160154,2.6,-3.059604072570795,5.08,-3.345550870895386,1.85,7.014406754035407
1708650931.935672,Passenger_Vehicle,10.742692600597033,2.6,-3.051985068754711,5.08,-3.336481961337003,1.85,2.920444168264905
1708650932.035672,Passenger_Vehicle,10.803132837468926,2.6,-3.056320472197095,5.08,-3.4118540937250312,1.85,2.5033559059485753
1708650932.1356719,Passenger_Vehicle,12.838393020629884,2.6,-21.871486520767213,5.08,-3.6781717618306478,1.85,107.86619850999693
1708650932.235672,Passenger_Vehicle,10.765349070231117,2.6,-3.0508651534716242,5.08,-3.339924911657969,1.85,8.787244164323516
1708650932.335672,Passenger_Vehicle,17.721883058547974,2.6,11.588381767272955,5.08,-3.3287675976753235,1.85,54.4881222498185
1708650932.435672,VRU_Adult,10.769234498341879,0.83,-3.090424974759418,0.75,-3.6974428494771323,1.59,-39.48951352580946
1708650932.435672,Passenger_Vehicle,10.767719189325966,2.6,-3.0601333975791873,5.08,-3.4269490440686545,1.85,3.625008582521734
1708650932.535672,Passenger_Vehicle,10.738540093104042,2.6,-3.0524136821428876,5.08,-3.409802039464315,1.85,-10.28510243417487
1708650932.6356719,Passenger_Vehicle,10.75582200830633,2.6,-3.0527184876528564,5.08,-3.3327255465767602,1.85,-4.364619021857807
1708650932.735672,Passenger_Vehicle,10.934408505757647,2.6,-3.0723461707432995,5.08,-3.762280503908794,1.85,1.2505625953961093
1708650932.835672,Passenger_Vehicle,10.949580001831055,2.6,-3.0962340354919435,5.08,-3.5426172733306887,1.85,27.647202025470524
1708650932.935672,Passenger_Vehicle,10.735423434864389,2.6,-3.046220345930612,5.08,-3.434493996880271,1.85,-8.290102428464609
1708650933.035672,Passenger_Vehicle,17.989490509033203,2.6,11.764592552185064,5.08,-3.2579716205596925,1.85,141.7055992125425
1708650933.1356719,Passenger_Vehicle,10.737691497802732,2.6,-3.056198835372919,5.08,-3.35872597694397,1.85,3.828469270330471
