Timestamps,subclass,x_center,x_length,y_center,y_length,z_center,z_length,z_rotation
1710439747.505919,Passenger_Vehicle,28.954927444458008,2.6,-22.030723094940175,5.08,-3.9191093444824228,1.85,-171.727905569122
1710439747.505919,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,10.378041386604309,0.97,-17.93084692955017,1.56,-3.2232803404331207,1.68,-176.39204074382593
1710439747.505919,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,10.378041386604309,0.97,-17.93084692955017,1.56,-3.2232803404331207,1.68,-176.39204074382593
1710439747.605919,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,10.430780029296876,0.97,-17.90768527984619,1.56,-3.224341034889221,1.68,171.48437742797304
1710439747.605919,Passenger_Vehicle,28.974547958374025,2.6,-21.997414016723628,5.08,-3.9186381340026863,1.85,-171.1717732460015
1710439747.7059188,VRU_Adult_Using_Bicycle,10.420036411285398,0.89,-17.918036460876458,1.53,-3.22489447593689,1.38,171.99016331854625
1710439747.7059188,Passenger_Vehicle,21.812809467315674,2.6,23.917735099792484,5.08,-4.511847734451295,1.85,-141.10740529025873
1710439747.805919,VRU_Adult_Using_Bicycle,10.445341467857359,0.89,-17.8966519832611,1.53,-3.223972082138062,1.38,173.60573375016267
1710439747.805919,Passenger_Vehicle,-32.968377685546876,2.6,29.011392974853514,5.08,-4.185182237625122,1.85,83.63213131968426
1710439747.9059188,VRU_Adult_Using_Bicycle,10.385844802856443,0.89,-17.90348663330077,1.53,-3.2201596260070806,1.38,-165.7349852267916
1710439748.005919,VRU_Adult_Using_Bicycle,10.49547781263079,0.89,-17.871314457484647,1.53,-3.2244991234370644,1.38,170.02167158811312
1710439748.005919,Passenger_Vehicle,-34.281439463297524,2.6,28.402503967285156,5.08,-3.9973326126734414,1.85,-151.69311335026381
1710439748.105919,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,10.38451504707336,0.97,-17.929389476776116,1.56,-3.223587781190873,1.68,-176.32193924987763
1710439748.105919,Passenger_Vehicle,28.93016242980957,2.6,-22.06893857320149,5.08,-3.9194663365681977,1.85,-170.32843916763144
1710439748.2059188,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,10.424625396728512,0.97,-17.919007873535143,1.56,-3.2253863573074346,1.68,172.0435955787661
1710439748.2059188,Passenger_Vehicle,29.00775957107544,2.6,-21.962764739990224,5.08,-3.9192165136337285,1.85,-173.13322921965462
1710439748.305919,Passenger_Vehicle,28.963979244232178,2.6,-22.005709648132317,5.08,-3.9182525873184204,1.85,-170.91261244363523
1710439748.305919,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,10.43657565116882,0.97,-17.905171871185296,1.56,-3.224433273077012,1.68,177.50257042267225
1710439748.305919,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,10.419111993577742,0.97,-17.910428576999227,1.56,-3.2237671216328945,1.68,175.6252762809255
