Timestamps,subclass,x_center,x_length,y_center,y_length,z_center,z_length,z_rotation
1702594664.985555,Passenger_Vehicle,14.35970401763916,2.6,-26.810486475626625,5.08,-3.1671517690022797,1.85,-102.28885125595346
1702594664.985555,VRU_Adult_Using_Bicycle,14.35970401763916,0.96,-26.810486475626625,1.64,-3.1671517690022797,1.65,-102.28885125595346
1702594665.0855548,Passenger_Vehicle,14.326902866363525,2.6,-26.832668304443356,5.08,-3.142880817254385,1.85,83.99858417903366
1702594665.185555,Passenger_Vehicle,14.318540279681864,2.6,-26.80619415870079,5.08,-3.1505122551551237,1.85,81.19224280912188
1702594665.285555,Passenger_Vehicle,14.382066090901693,2.6,-26.773606300354,5.08,-3.178954389360216,1.85,73.72625727179947
1702594665.385555,Passenger_Vehicle,14.388164086775346,2.6,-26.78194410150701,5.08,-3.1723702604120434,1.85,-105.81712331700605
1702594665.485555,Passenger_Vehicle,14.38686034258674,2.6,-26.793572369743792,5.08,-3.176472173017614,1.85,69.66944087687699
1702594665.5855548,Passenger_Vehicle,14.379479779137505,2.6,-26.779237323337128,5.08,-3.17978749010298,1.85,67.29682572822429
1702594665.685555,Passenger_Vehicle,14.367296520032381,2.6,-26.788669084247786,5.08,-3.16087259744343,1.85,-110.03077077032077
1702594665.785555,Passenger_Vehicle,14.352827072143553,2.6,-26.854277870871798,5.08,-3.167426976290616,1.85,84.98794187083406
1702594665.885555,Passenger_Vehicle,14.32740445570512,2.6,-26.85039381547407,5.08,-3.136804125525735,1.85,91.28777090850902
1702594665.985555,Passenger_Vehicle,14.328087219825157,2.6,-26.82575783362755,5.08,-3.148207040933463,1.85,87.37467295991998
1702594666.0855548,Passenger_Vehicle,14.350664091110229,2.6,-26.799954128265377,5.08,-3.163237023353577,1.85,80.38584376310408
1702594666.185555,Passenger_Vehicle,14.33269038567176,2.6,-26.798449589655945,5.08,-3.147804186894344,1.85,86.92770338936405
1702594666.285555,Passenger_Vehicle,14.329036019065164,2.6,-26.8470138203014,5.08,-3.136751890182495,1.85,90.35865228952515
1702594666.385555,Passenger_Vehicle,14.340000739464394,2.6,-26.814934950608468,5.08,-3.1430377593407264,1.85,92.4583378846468
1702594666.485555,Passenger_Vehicle,14.36010103225708,2.6,-26.80172386169433,5.08,-3.168111085891724,1.85,72.99216121230836
1702594666.5855548,Passenger_Vehicle,14.385123411814371,2.6,-26.78150537278917,5.08,-3.1566475629806523,1.85,-104.51398823429385
1702594666.685555,Passenger_Vehicle,14.335662495006215,2.6,-26.844362779097118,5.08,-3.1362789544192227,1.85,89.3131692818199
1702594666.785555,Passenger_Vehicle,14.363099336624146,2.6,-26.81186027526855,5.08,-3.161941468715668,1.85,75.69083163338591
1702594666.785555,VRU_Adult_Using_Bicycle,14.363099336624146,0.96,-26.81186027526855,1.64,-3.161941468715668,1.65,75.69083163338591
1702594666.885555,Passenger_Vehicle,14.39024011712325,2.6,-26.788137937846933,5.08,-3.157780346117522,1.85,-103.82570133513401
1702594666.885555,VRU_Adult_Using_Bicycle,14.39024011712325,0.96,-26.788137937846933,1.64,-3.157780346117522,1.65,-103.82570133513401
1702594666.985555,Passenger_Vehicle,14.33029842376709,2.6,-26.829858462015782,5.08,-3.1409213542938232,1.85,87.86725678587128
1702594667.0855548,Passenger_Vehicle,14.317182381947832,2.6,-26.80937560399373,5.08,-3.145607570807139,1.85,87.07290711543088
1702594667.185555,Passenger_Vehicle,14.381750679016111,2.6,-26.829797554016107,5.08,-3.1672912597656255,1.85,77.03714635027846
1702594667.285555,Passenger_Vehicle,14.329510428688742,2.6,-26.839353734796692,5.08,-3.135932228781961,1.85,90.98087807980076
1702594667.385555,Passenger_Vehicle,14.310059467951456,2.6,-26.805774847666417,5.08,-3.1459248463312783,1.85,82.42325444205876
1702594667.385555,VRU_Adult_Using_Bicycle,14.310059467951456,0.96,-26.805774847666417,1.64,-3.1459248463312783,1.65,82.42325444205876
1702594667.485555,Passenger_Vehicle,14.400367948744028,2.6,-26.80326069725884,5.08,-3.153128809399075,1.85,-108.61281530796253
1702594667.485555,VRU_Adult_Using_Bicycle,14.400367948744028,0.96,-26.80326069725884,1.64,-3.153128809399075,1.65,-108.61281530796253
1702594667.5855548,Passenger_Vehicle,14.399932289123532,2.6,-26.78459091186523,5.08,-3.162757444381714,1.85,-115.49473245078404
1702594667.5855548,VRU_Adult_Using_Bicycle,14.399932289123532,0.96,-26.78459091186523,1.64,-3.162757444381714,1.65,-115.49473245078404
1702594667.685555,VRU_Adult_Using_Bicycle,14.316252072652183,0.96,-26.795621871948242,1.64,-3.1421383023262024,1.65,-22.276629204285
1702594667.685555,VRU_Adult_Using_Bicycle,14.316252072652178,0.96,-26.79562187194824,1.64,-3.1421383023262037,1.65,-22.276629204284337
1702594667.785555,VRU_Adult_Using_Bicycle,14.300521930058798,0.96,-26.787429968516037,1.64,-3.147279739379883,1.65,75.16151068685923
1702594667.785555,VRU_Adult_Using_Bicycle,14.300521930058794,0.96,-26.787429968516026,1.64,-3.1472797393798833,1.65,75.16151068685868
1702594667.885555,VRU_Adult_Using_Bicycle,14.39453192318187,0.96,-26.759663974537567,1.64,-3.1735299755545228,1.65,69.72895709966176
1702594667.985555,VRU_Adult_Using_Bicycle,14.414137554168704,0.96,-26.81109447479248,1.64,-3.1636647939682003,1.65,-111.55429728264191
1702594667.985555,Passenger_Vehicle,14.414137554168699,2.6,-26.811094474792476,5.08,-3.163664793968201,1.85,-111.55429728264261
1702594667.985555,VRU_Adult_Using_Bicycle,14.414137554168699,0.96,-26.811094474792476,1.64,-3.163664793968201,1.65,-111.55429728264261
1702594668.0855548,Passenger_Vehicle,14.35113913672311,2.6,-26.819424220493858,5.08,-3.1484074592590336,1.85,72.60355201603264
1702594668.0855548,VRU_Adult_Using_Bicycle,14.35113913672311,0.96,-26.819424220493858,1.64,-3.1484074592590336,1.65,72.60355201603264
1702594668.185555,Passenger_Vehicle,14.417517900466919,2.6,-26.813383460044857,5.08,-3.1693077087402344,1.85,-112.7429262439587
1702594668.185555,VRU_Adult_Using_Bicycle,14.417517900466919,0.96,-26.813383460044857,1.64,-3.1693077087402344,1.65,-112.7429262439587
1702594668.285555,Passenger_Vehicle,14.323215484619139,2.6,-26.829190167513755,5.08,-3.1384368376298393,1.85,78.36013672710504
1702594668.285555,VRU_Adult_Using_Bicycle,14.323215484619139,0.96,-26.829190167513755,1.64,-3.1384368376298393,1.65,78.36013672710504
1702594668.385555,Passenger_Vehicle,14.402633274302763,2.6,-26.78584850535673,5.08,-3.1731596554026886,1.85,69.88426252718357
1702594668.385555,VRU_Adult_Using_Bicycle,14.402633274302763,0.96,-26.78584850535673,1.64,-3.1731596554026886,1.65,69.88426252718357
1702594668.485555,Passenger_Vehicle,14.320725961164992,2.6,-26.82352828979492,5.08,-3.1397648941386835,1.85,75.55282128512604
1702594668.5855548,Passenger_Vehicle,14.402629057566323,2.6,-26.78651142120361,5.08,-3.1744738419850673,1.85,70.13493276755753
1702594668.685555,Passenger_Vehicle,14.354631857438521,2.6,-26.80814170837402,5.08,-3.17038876360113,1.85,70.66458028154639
1702594668.785555,Passenger_Vehicle,14.345988416671753,2.6,-26.807306766510003,5.08,-3.1649488806724553,1.85,77.30342468910497
1702594668.885555,Passenger_Vehicle,14.391635258992514,2.6,-26.770934210883244,5.08,-3.176441828409831,1.85,70.80059077817405
1702594668.885555,VRU_Adult_Using_Bicycle,14.391635258992514,0.96,-26.770934210883244,1.64,-3.176441828409831,1.65,70.80059077817405
1702594668.985555,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,24.799204063415527,1.11,-23.43797467549642,1.15,-3.034066843986511,1.68,30.012325993762968
1702594668.985555,VRU_Adult_Using_Bicycle,14.352620051457329,0.96,-26.842049378615155,1.64,-3.144314894309411,1.65,77.4523089548134
1702594668.985555,Passenger_Vehicle,14.352620051457329,2.6,-26.842049378615155,5.08,-3.144314894309411,1.85,77.4523089548134
1702594669.0855548,Passenger_Vehicle,14.32281042734782,2.6,-26.778072230021156,5.08,-3.157603963216146,1.85,84.26730324859679
1702594669.0855548,VRU_Adult_Using_Bicycle,14.32281042734782,0.96,-26.778072230021156,1.64,-3.157603963216146,1.65,84.26730324859679
1702594669.185555,Passenger_Vehicle,14.376196911460472,2.6,-26.78518586409719,5.08,-3.158343076705933,1.85,72.25360707843674
1702594669.185555,VRU_Adult_Using_Bicycle,14.376196911460472,0.96,-26.78518586409719,1.64,-3.158343076705933,1.65,72.25360707843674
1702594669.285555,VRU_Adult,11.26689147949219,0.83,-2.3965936501820884,0.75,-3.4744218985239663,1.59,-166.48931335374144
1702594669.285555,Passenger_Vehicle,14.350180807567776,2.6,-26.79463077726818,5.08,-3.165759938103812,1.85,75.63629658054691
1702594669.385555,Passenger_Vehicle,14.32374556859334,2.6,-26.799775441487625,5.08,-3.1442080338795986,1.85,71.72517671795781
1702594669.485555,Passenger_Vehicle,14.406245284610325,2.6,-26.7957010269165,5.08,-3.172998838954502,1.85,69.41546595396802
1702594669.485555,VRU_Adult_Using_Bicycle,14.406245284610325,0.96,-26.7957010269165,1.64,-3.172998838954502,1.65,69.41546595396802
1702594669.485555,VRU_Adult_Using_Bicycle,14.406245284610328,0.96,-26.795701026916507,1.64,-3.1729988389545016,1.65,69.41546595396841
1702594669.5855548,VRU_Adult_Using_Bicycle,14.379095342424185,0.96,-26.790859752231174,1.64,-3.156089557541741,1.65,-107.94075345767217
1702594669.5855548,Passenger_Vehicle,14.379095342424181,2.6,-26.79085975223117,5.08,-3.156089557541742,1.85,-107.94075345767229
1702594669.5855548,VRU_Adult_Using_Bicycle,14.379095342424181,0.96,-26.79085975223117,1.64,-3.156089557541742,1.65,-107.94075345767229
1702594669.685555,Passenger_Vehicle,14.33264883359273,2.6,-26.839581012725827,5.08,-3.1411732633908596,1.85,85.26896307837247
1702594669.785555,Passenger_Vehicle,14.332693523830834,2.6,-26.808006286621087,5.08,-3.165667639838325,1.85,75.82233359697666
1702594669.885555,Passenger_Vehicle,14.398572585161993,2.6,-26.788396162145276,5.08,-3.1731642274295586,1.85,71.03087924169472
