000026.pid, person, 25.284292557660272, -22.759234821095184, -2.868575404672062, 0.8279250860214233,81.6620088741497, 76.12202422796732
000026.pid, bicycle, 25.268178304036457, -22.771974881490067, -2.917803049087525, 0.545290470123291,-116.89578313974451, 44.13498298370029
000026.pid, car, -2.8081579208374015, -11.546004533767702, -4.7128520011901855, 0.3994515836238861,124.32023615177718, 80.19538181195482
000027.pid, person, 25.267030379351446, -22.75144992155187, -2.8463519180522248, 0.8280548453330994,172.24731945685667, -5.611255594951483
000027.pid, bicycle, 25.242526372273762, -22.768834537929955, -2.904028548134698, 0.5451138019561768,-155.2689657138198, -172.53764901992267
000027.pid, car, -2.8140709996223436, -11.557131767272951, -4.715169191360474, 0.3970102071762085,-55.8552911961628, 80.05683227763771
000028.pid, bicycle, 25.23867175890052, -22.778237135513965, -2.969590736472089, 0.5455384850502014,-162.16795888794545, -176.82262943532336
000028.pid, truck, -3.170316612398304, -15.131052352286673, -4.647548224474932, 0.30558472871780396,88.54667063102674, -136.46440074192097
000028.pid, person, 25.256846948103473, -22.767773194746532, -2.9277861660177056, 0.8257758617401123,-175.58181359701948, -179.85065793700198
000028.pid, car, 23.27629041671753, 25.398221015930183, -4.727764487266541, 0.6583303809165955,149.16941459521752, 104.64957463292701
000029.pid, person, 25.233656141493057, -22.774609353807236, -2.974820070796543, 0.817091703414917,-179.6499876027544, -177.24150315552356
000029.pid, bicycle, 25.22067592018529, -22.784071069014697, -3.0167369215111988, 0.4129248559474945,-174.60925193265217, -175.94682516640785
000029.pid, car, -2.769023084640501, -11.614797973632815, -4.711454296112061, 0.4206983745098114,121.30976037485576, 77.16061543134144
000030.pid, person, 25.247225761413574, -22.77641096115112, -2.9425232887268065, 0.8169754147529602,-159.34665606439543, 174.55195846221739
000030.pid, bicycle, 25.243757066272554, -22.786968866984047, -2.987893604096912, 0.41354307532310486,-158.541344150355, -177.51523164392162
000030.pid, car, -2.8359785556793202, -11.512598991394043, -4.715310859680176, 0.41710880398750305,-60.02471587726244, 75.83503475291867
000031.pid, person, 25.230659696790905, -22.775291972690155, -2.974778042899238, 0.8163273930549622,-153.23124937950945, -171.83934841937005
000031.pid, bicycle, 25.230659696790905, -22.775291972690155, -2.974778042899238, 0.41364017128944397,-153.23124937950945, -171.83934841937005
000031.pid, car, -2.801564574241638, -11.55070161819458, -4.711945533752441, 0.41415879130363464,123.40372000891507, 79.19971308768673
000032.pid, car, -2.7736904144287093, -11.605675125122076, -4.711526870727539, 0.4168457090854645,120.39138463971994, 76.22627485867969
000032.pid, person, 25.24963630329479, -22.768110882152207, -2.932440584356135, 0.8167656660079956,-178.6060132905912, 178.22299244648104
000032.pid, bicycle, 25.238554830136508, -22.776398036790926, -2.968548090561577, 0.41237232089042664,-170.25151760962333, -179.52669244351446
000033.pid, person, 25.240367359585232, -22.771788067287865, -2.932952827877469, 0.8152672648429871,-136.70653529356784, -153.32553838181272
000033.pid, bicycle, 25.240367359585232, -22.771788067287865, -2.932952827877469, 0.41808241605758667,-136.70653529356784, -153.32553838181272
000033.pid, car, -2.8424575924873334, -11.483471632003786, -4.713822364807129, 0.4105195105075836,117.39961215785044, 73.17467735984164
000034.pid, person, 25.203815286809746, -22.79533394900235, -2.9988658644936304, 0.8173779249191284,-162.2653795315725, -176.03988612533084
000034.pid, bicycle, 25.203815286809746, -22.79533394900235, -2.9988658644936304, 0.41819679737091064,-162.2653795315725, -176.03988612533084
000034.pid, car, -2.8416707515716535, -11.517771148681643, -4.716996574401856, 0.4144429564476013,-60.271688544293376, 75.58138609205642
000035.pid, person, 25.256424374050564, -22.76613903045654, -2.9546422296100197, 0.8162767291069031,174.8415378142918, -23.872836640890363
000035.pid, bicycle, 25.25819714864095, -22.768608517116967, -2.9800311591890125, 0.4163150191307068,-172.95839290756152, -171.64719062594304
000035.pid, car, -2.8017928004264823, -11.571118831634523, -4.713993668556213, 0.4131326973438263,123.91302075137524, 79.79218502040965
000036.pid, person, 25.238049083285862, -22.785589430067272, -3.006912231445313, 0.816167414188385,-167.33366019422772, -177.4061998857773
000036.pid, bicycle, 25.23753366470337, -22.79673118591308, -3.0783305764198308, 0.4168652594089508,-165.1725624098736, -172.14211203434266
000036.pid, car, -2.8121972680091845, -11.530482292175297, -4.712165355682373, 0.42159563302993774,-55.78003204412631, 80.24970381958478
000037.pid, person, 25.251074684990776, -22.76794380611843, -2.9347312847773237, 0.8180369138717651,-127.45914938242922, 29.545112957395396
000037.pid, bicycle, 25.251074684990776, -22.76794380611843, -2.9347312847773237, 0.4187503159046173,-127.45914938242922, 29.545112957395396
000037.pid, car, -2.8394764661788927, -11.48155236244202, -4.713018298149109, 0.41833579540252686,120.3857516178853, 76.22889473524694
000038.pid, car, -2.799584627151489, -11.595917701721191, -4.715962171554565, 0.42579224705696106,122.96679912981678, 78.8313697219842
000038.pid, person, 25.246617317199707, -22.760851860046383, -2.9039295117060346, 0.8177964687347412,-150.68944466313974, -173.14212210166943
000038.pid, bicycle, 25.246617317199707, -22.760851860046383, -2.9039295117060346, 0.41687604784965515,-150.68944466313974, -173.14212210166943
000039.pid, car, -2.794395303726195, -11.585778999328616, -4.7138673782348635, 0.42813849449157715,118.55448947663314, 74.35831591575341
000039.pid, person, 25.241047541300457, -22.765279406592956, -2.9104525475274947, 0.8181836605072021,-166.04149752017392, -175.01816590402436
000039.pid, bicycle, 25.241047541300457, -22.765279406592956, -2.9104525475274947, 0.4174479842185974,-166.04149752017392, -175.01816590402436
000040.pid, car, -2.746274650096891, -11.665039062500004, -4.711644768714905, 0.4251612424850464,121.54654958811274, 77.40454752709142
000040.pid, person, 25.212816151705656, -22.79239871285178, -2.987910747528076, 0.8167675733566284,-167.8968443003599, -176.27535466926773
000040.pid, bicycle, 25.203271285347316, -22.799738013226047, -3.021633542102316, 0.4207790493965149,-164.1832081268953, -175.7791348341083
000041.pid, car, -2.8135146498680097, -11.528524160385135, -4.7122483253479, 0.4212431311607361,-56.942222941910074, 78.9834495669002
000041.pid, person, 25.25978288650513, -22.77396945953369, -2.930256032943726, 0.8179268836975098,-165.536046162131, -177.88921820589857
000041.pid, bicycle, 25.246794746035622, -22.78256053016299, -2.9703028996785483, 0.4277550280094147,-158.98507749113105, -176.056156354752
000042.pid, person, 25.27814448963512, -22.772051117636938, -2.897046262567694, 0.8182634115219116,-148.85277634827156, -159.34016661935865
000042.pid, bicycle, 25.27814448963512, -22.772051117636938, -2.897046262567694, 0.4295359253883362,-148.85277634827156, -159.34016661935865
000042.pid, car, 22.29543604169573, 26.733922958374027, -4.671379021235876, 0.654546856880188,-129.34803128797682, -174.56871952173756
000043.pid, person, 25.259736813996966, -22.77185269405967, -2.898729249050743, 0.8183192014694214,-127.67003648502224, -144.91231249219263
000043.pid, bicycle, 25.268300904168022, -22.759396764967175, -2.861193206575182, 0.42987141013145447,-128.40549712063802, -153.03786394064744
000043.pid, car, -2.8329744338989244, -11.498859643936154, -4.713368654251099, 0.4190197288990021,118.65970549569283, 74.46498743815745
000044.pid, person, 25.247508260938858, -22.78424517313639, -2.934417472945319, 0.8186565041542053,-176.92417703269248, 171.24452785420777
000044.pid, bicycle, 25.255331463283962, -22.784165170457626, -2.943698419464959, 0.4295254647731781,-179.32352208079203, 176.08315912476385
000044.pid, car, -2.8364186882972704, -11.496861934661867, -4.713886141777039, 0.4087737202644348,118.07713231972049, 73.86943054706092
000045.pid, person, 25.20098740713937, -22.80342220124744, -3.03093121165321, 0.8219326138496399,-162.23014547061285, -175.66513527448174
000045.pid, bicycle, 25.20098740713937, -22.80342220124744, -3.03093121165321, 0.4351334571838379,-162.23014547061285, -175.66513527448174
000045.pid, car, -2.8041102886199947, -11.56901550292969, -4.714266657829285, 0.41558951139450073,123.83236555921458, 79.69194723311654
000046.pid, car, -2.7692028999328615, -11.607252693176271, -4.710752391815186, 0.41414859890937805,120.80667081216268, 76.64533720115739
000046.pid, person, 25.27319858385169, -22.759919622670044, -2.8454011834186055, 0.8208085298538208,-178.59096691414564, 178.26118268225372
000046.pid, bicycle, 25.26150345802307, -22.768119494120274, -2.8837407330671945, 0.4527280032634735,-169.74694992731003, -179.43948837463762
000047.pid, car, -2.8420149803161614, -11.528494071960449, -4.71811990737915, 0.41572025418281555,-59.55507989352845, 76.31833410377608
000047.pid, person, 25.254550602125086, -22.773049064304512, -2.8851660956507144, 0.820900559425354,-153.74351949734603, -179.56031535582753
000047.pid, bicycle, 25.254550602125086, -22.773049064304512, -2.8851660956507144, 0.44861140847206116,-153.74351949734603, -179.56031535582753
000048.pid, car, -2.813526213169097, -11.568325281143188, -4.716151833534241, 0.4301220178604126,-55.23948470445501, 80.68315653854272
000048.pid, person, 25.193876720610113, -22.800019037155874, -3.0327621528080533, 0.8214330077171326,-161.68623407568407, -173.67188498980363
000048.pid, bicycle, 25.193876720610113, -22.800019037155874, -3.0327621528080533, 0.44887566566467285,-161.68623407568407, -173.67188498980363
000049.pid, bicycle, 25.24528104608709, -22.782518646933813, -2.893092914061113, 0.5287432670593262,-155.9455637320082, 176.19400960308445
000049.pid, car, -2.803573727607726, -11.528006792068483, -4.71013605594635, 0.43501317501068115,123.57219707930982, 79.44234196152986
000049.pid, person, 25.247361703352496, -22.783225926485926, -2.890987591309981, 0.833523154258728,-154.12574194646953, 175.98158004119284
000050.pid, bicycle, 25.24821779002314, -22.76797410716181, -2.8689397625301196, 0.5277754664421082,-158.08426514452995, -173.46727255906373
000050.pid, person, 25.24560348192851, -22.771816968917843, -2.897609194119772, 0.8335931301116943,-156.5814858485774, -174.10725248570526
000050.pid, car, 21.61850929260254, 26.35795434316, -4.642982641855877, 0.6526875495910645,-147.24698796610718, 167.75015985551585
000051.pid, bicycle, 25.221665881928942, -22.786679222470234, -2.9653151602972123, 0.5279898643493652,-168.34830889264833, -175.92383967834516
000051.pid, person, 25.209975147247313, -22.784753322601315, -2.929438257217407, 0.83404940366745,-166.08674930183457, -179.77738029023058
000051.pid, car, -2.8067976832389814, -11.567753553390506, -4.714699864387512, 0.4273557662963867,-55.66241964335393, 80.29163923045391
000052.pid, bicycle, 25.233144018385147, -22.784279717339405, -3.0298811992009487, 0.5280373692512512,-158.673851277364, -170.87276322860268
000052.pid, person, 25.219945234410904, -22.782707775340356, -2.991521470686969, 0.8345547318458557,-153.37886349429812, -176.53855771932604
000052.pid, car, -2.7902098655700676, -11.566152572631836, -4.71107931137085, 0.4310096502304077,117.86345455920585, 73.64835840490278
000053.pid, bicycle, 25.228666835361054, -22.774005466037323, -2.9754050175348916, 0.558282732963562,-154.780475241032, -173.22588194662384
000053.pid, car, -2.8159925937652583, -11.534264326095585, -4.713322281837463, 0.4312572777271271,122.57640186618316, 78.43259550311456
000053.pid, person, 25.228666835361054, -22.774005466037323, -2.9754050175348916, 0.8354991674423218,-154.780475241032, -173.22588194662384
000054.pid, bicycle, 25.21263586956522, -22.800913769265875, -3.0195542522098715, 0.560068666934967,-162.33383089620614, -176.70003221210501
000054.pid, person, 25.222044337879527, -22.79508963498202, -2.9858191013336186, 0.8360147476196289,-164.42657303109507, -176.64500103089367
000054.pid, car, -2.8146892189979544, -11.588493824005125, -4.718362808227539, 0.4166634976863861,123.46565672067693, 79.31926331878735
000055.pid, bicycle, 25.235730723330846, -22.76727455540707, -2.943576034746672, 0.5601800680160522,-151.83859812253084, -171.20877102670585
000055.pid, person, 25.235730723330846, -22.76727455540707, -2.943576034746672, 0.836489200592041,-151.83859812253084, -171.20877102670585
000055.pid, car, -2.8314685821533194, -11.492868423461918, -4.712472319602966, 0.42194563150405884,120.24324079958589, 76.08664283110335
000056.pid, bicycle, 25.25492910905318, -22.79708827625621, -3.010525497523221, 0.5603751540184021,-161.66231756569323, -173.63006857826196
000056.pid, person, 25.24566105433873, -22.7960026150658, -2.978550683884394, 0.8368520140647888,-159.01041332097918, -177.5555050898392
000056.pid, car, -2.8144550323486315, -11.54312157630921, -4.713873982429504, 0.4305229187011719,-56.760990946802465, 79.17309076503052
000057.pid, bicycle, 25.25470291484486, -22.76847492564808, -2.8756568648598413, 0.5565235018730164,-133.4766281325661, -160.92347775850678
000057.pid, car, -2.8332773685455317, -11.518272781372074, -4.715309715270996, 0.42666879296302795,-59.84849886599907, 76.01273673900458
000057.pid, person, 25.25470291484486, -22.76847492564808, -2.8756568648598413, 0.8352298140525818,-133.4766281325661, -160.92347775850678
000058.pid, bicycle, 25.245388666788738, -22.76577779981825, -2.898080733087328, 0.5566681623458862,-165.94834803678268, -179.8758289684472
000058.pid, car, -2.8341649174690238, -11.49664855003357, -4.71339750289917, 0.4293447732925415,119.57312233073522, 75.40089028319814
000058.pid, person, 25.247883054945206, -22.76511806911892, -2.8959981600443525, 0.8344099521636963,-168.55766818456985, 178.56384601329924
