Timestamps,subclass,x_center,x_length,y_center,y_length,z_center,z_length,z_rotation
1707233980.625346,VRU_Child,22.911407894558376,0.68,-25.328249401516384,0.65,-3.2280136479271793,1.08,-103.68547294318333
1707233980.625346,Passenger_Vehicle,24.664787769317627,2.6,-24.139304041862484,5.08,-3.3211570084095,1.85,173.29986637839522
1707233980.625346,Passenger_Vehicle,30.122405648231506,2.6,-29.002421021461487,5.08,-3.0660270974040036,1.85,131.84015270108705
1707233980.7253458,VRU_Child,22.90126061439514,0.68,-25.339276075363152,0.65,-3.2309235334396362,1.08,-108.3681725416146
1707233980.7253458,Passenger_Vehicle,24.304458498954773,2.6,-24.276595115661618,5.08,-3.29556953907013,1.85,-143.23364615215925
1707233980.7253458,Passenger_Vehicle,29.869183349609376,2.6,-30.68056322733561,5.08,-2.8091005523999533,1.85,64.23932215536269
1707233980.825346,VRU_Child,22.900869793362084,0.68,-25.35073513454861,0.65,-3.2830913066864023,1.08,-69.25661994657821
1707233980.825346,Passenger_Vehicle,32.53082529703776,2.6,0.8618825674057055,5.08,-0.9467426836490626,1.85,86.13559590060349
1707233980.825346,Passenger_Vehicle,29.31391927931044,2.6,-26.790530310736763,5.08,-3.109388576613533,1.85,109.15128084806318
1707233980.925346,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,23.645264943440754,0.99,-29.500121752421062,1.12,-2.889857212702433,1.58,79.68474332940004
1707233980.925346,Passenger_Vehicle,21.468132155282156,2.6,23.60558373587472,5.08,-4.585957833698818,1.85,-37.821239869916454
1707233980.925346,Passenger_Vehicle,27.502548456192013,2.6,-22.082733154296868,5.08,-3.2249870002269754,1.85,104.07864261642264
1707233981.025346,VRU_Child,22.9043607711792,0.68,-25.35270619392395,0.65,-3.236826926469803,1.08,-118.77767270436553
1707233981.025346,Passenger_Vehicle,25.067578932818243,2.6,-23.81778515086454,5.08,-3.3004831286037675,1.85,173.42712443622483
1707233981.025346,Passenger_Vehicle,29.9421028137207,2.6,-28.831660842895502,5.08,-2.9228282809257515,1.85,106.78366690363691
