Timestamps,subclass,x_center,x_length,y_center,y_length,z_center,z_length,z_rotation
1710440827.866342,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,4.625419259071351,0.99,-6.493712449073792,1.12,-3.8458460569381714,1.58,80.04935156188877
1710440827.9663422,Passenger_Vehicle,29.008786065237864,2.6,-22.008137294224323,5.08,-3.922322307314192,1.85,-171.95485731079629
1710440827.9663422,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,12.46878910064697,0.97,-20.21121294358197,1.56,-3.278701740152696,1.68,107.06792235233702
1710440828.066342,Passenger_Vehicle,29.010202725728348,2.6,-22.005576133728017,5.08,-3.9222508668899554,1.85,-172.5712841750049
1710440828.066342,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,12.439633309841156,0.97,-20.163725733757015,1.56,-3.1899049878120427,1.68,100.15225278103036
1710440828.066342,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,12.439633309841156,0.97,-20.163725733757015,1.56,-3.1899049878120427,1.68,100.15225278103036
1710440828.166342,Passenger_Vehicle,29.0125059400286,2.6,-22.023931230817514,5.08,-3.9236686570303787,1.85,-171.81303460296286
1710440828.166342,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,12.459556293487548,0.97,-20.25522727966308,1.56,-3.3389281630516052,1.68,104.5484673474372
1710440828.2663422,Passenger_Vehicle,28.998164176940918,2.6,-22.021438598632802,5.08,-3.9222509066263846,1.85,-172.1684857839311
1710440828.2663422,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,12.479683611128065,0.97,-20.25870545705159,1.56,-3.2684605386522083,1.68,110.6006479180661
1710440828.366342,Passenger_Vehicle,28.990259443010604,2.6,-22.03629084995814,5.08,-3.9225671291351327,1.85,-170.90096083838543
1710440828.366342,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,12.415729105472565,0.97,-20.331610918045037,1.56,-3.30477786064148,1.68,109.57734717892262
1710440828.4663422,VRU_Adult_Using_Bicycle,4.61609172821045,0.89,-6.49156379699707,1.53,-3.8430453658103945,1.38,81.41924435897113
1710440828.4663422,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,12.444636595876592,0.97,-20.33526300129137,1.56,-3.2631563512902515,1.68,113.60992766248431
1710440828.566342,VRU_Adult_Using_Bicycle,4.641580104827882,0.89,-6.491769740456029,1.53,-3.8404843681736995,1.38,85.43731304689419
1710440828.566342,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,12.457731035020615,0.97,-20.51487106747097,1.56,-3.4261037906010947,1.68,110.65545285462927
1710440828.666342,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,12.439514279365538,0.97,-20.403637290000912,1.56,-3.3630556464195256,1.68,111.36460656463261
1710440828.7663422,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,12.473344612121581,0.97,-20.55667791366577,1.56,-3.517110085487366,1.68,108.20827151948501
1710440828.866342,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,12.39345073699951,0.97,-20.352436171637635,1.56,-3.3414410617616443,1.68,114.08905607648471
1710440828.9663422,Passenger_Vehicle,29.0005738394601,2.6,-22.026495524815143,5.08,-3.922811950956072,1.85,-172.25103404273156
