Timestamps,subclass,x_center,x_length,y_center,y_length,z_center,z_length,z_rotation
1706113404.245085,VRU_Adult,25.87802085876465,0.83,-22.60534534454345,0.75,-2.782985067367554,1.59,-139.40320488059197
1706113404.345085,VRU_Adult,25.887692642211913,0.83,-22.588756370544427,0.75,-2.7901891469955444,1.59,-120.17847268634988
1706113404.4450848,VRU_Adult,25.88325985995206,0.83,-22.580442428588867,0.75,-2.7852223352952445,1.59,108.68242487405422
1706113404.545085,VRU_Adult,26.38605952262878,0.83,-25.246812105178833,0.75,-2.497076399624349,1.59,123.92099990390449
1706113404.6450849,VRU_Adult,25.913608233133953,0.83,-22.590989112854,0.75,-2.85864406824112,1.59,-172.02267679936628
1706113404.745085,VRU_Adult,26.39443016052246,0.83,-25.22962236404419,0.75,-2.5493417307734494,1.59,71.54151661723635
1706113404.845085,VRU_Adult,26.406419277191162,0.83,-25.247430086135864,0.75,-2.496620751917362,1.59,121.25101502360747
1706113404.9450848,VRU_Adult,25.910330636160715,0.83,-22.571127755301337,0.75,-2.835076536451068,1.59,-74.0253158652077
1706113405.045085,VRU_Adult,25.904614962064304,0.83,-22.59419690645658,0.75,-2.845062787716205,1.59,-134.09020709735185
1706113405.345085,VRU_Adult,25.904425621032715,0.83,-22.624061584472656,0.75,-2.802974486351014,1.59,-133.36315184887368
1706113405.4450848,VRU_Adult,25.90430872780936,0.83,-22.598637308393204,0.75,-2.8308084692273825,1.59,-75.53231068701031
1706113405.545085,VRU_Adult,26.44746889386858,0.83,-25.664483751569474,0.75,-2.4119768823896135,1.59,121.45798902453451
1706113405.6450849,VRU_Adult,25.86357604132758,0.83,-22.532173156738274,0.75,-2.7491325537363687,1.59,110.70196700688666
1706113405.745085,VRU_Adult,26.934065103530884,0.83,-27.95959544181823,0.75,-2.2687545418739328,1.59,121.51982157520742
1706113405.845085,VRU_Adult,25.89773025512695,0.83,-22.633990287780755,0.75,-2.8039274930953986,1.59,-137.7941347730885
1706113405.9450848,VRU_Adult,25.890220642089844,0.83,-22.59302107493082,0.75,-2.802509486675263,1.59,108.02817641554114
1706113406.045085,VRU_Adult,25.870466232299805,0.83,-22.59244121204723,0.75,-2.749041709032926,1.59,-125.57428232125848
1706113406.1450849,VRU_Adult,25.870520973205565,0.83,-22.558517837524413,0.75,-2.7687064886093142,1.59,110.44959735884353
1706113406.1450849,Passenger_Vehicle,21.096721013387047,2.6,23.573956171671554,5.08,-4.51820214589437,1.85,-175.7868783622668
1706113406.1450849,Passenger_Vehicle,20.856618404388428,2.6,23.81047725677491,5.08,-4.48822832107544,1.85,83.66024733704958
1706113406.245085,VRU_Adult,25.743776321411133,0.83,-22.448524856567378,0.75,-2.6282756328582773,1.59,59.74988091146738
1706113406.345085,VRU_Adult,25.749680519104,0.83,-22.46409702301025,0.75,-2.5893645882606506,1.59,32.92509006698748
1706113406.4450848,VRU_Adult,25.77452500661214,0.83,-22.429746945699055,0.75,-2.655812780062358,1.59,52.12449372064403
1706113406.545085,VRU_Adult,26.481710116068523,0.83,-26.09104633331299,0.75,-2.2945720454057055,1.59,114.32892757172534
1706113406.6450849,Passenger_Vehicle,22.302027384440105,2.6,24.0319766998291,5.08,-4.5853268305460615,1.85,98.57761938670176
1706113406.6450849,VRU_Adult,26.108182907104492,0.83,-50.42539723714193,0.75,-1.3317146301269538,1.59,-119.10864590152714
1706113406.6450849,Passenger_Vehicle,21.75853395462036,2.6,24.19925832748413,5.08,-4.540676593780518,1.85,113.51227615748867
1706113406.745085,VRU_Adult,25.92266478905311,0.83,-22.629719514113205,0.75,-2.8502361957843494,1.59,-75.69368704124507
1706113406.845085,VRU_Adult,25.915796279907227,0.83,-22.585677283150805,0.75,-2.8491304261343826,1.59,-131.99538194285137
1706113406.9450848,VRU_Adult,26.009368419647217,0.83,-50.661959648132324,0.75,-1.3107720911502847,1.59,-143.26739433563154
1706113407.045085,VRU_Adult,26.34965491294861,0.83,-25.235908746719353,0.75,-2.4704711511731157,1.59,121.90978612045564
1706113407.045085,Passenger_Vehicle,-0.5030273397763634,2.6,-19.566506703694657,5.08,-0.9520428578058876,1.85,100.80688454689366
1706113407.1450849,VRU_Adult,25.91488942232999,0.83,-22.602887240323152,0.75,-2.830115014856512,1.59,-75.34853879154099
1706113407.245085,VRU_Adult,25.90742556254069,0.83,-22.592898368835446,0.75,-2.825890680154165,1.59,-129.66079155736705
1706113407.245085,Passenger_Vehicle,22.112418608231977,2.6,23.465841466730296,5.08,-4.595030091025612,1.85,-164.7110910576608
1706113407.245085,Passenger_Vehicle,19.986767959594726,2.6,24.678488922119147,5.08,-4.465538978576662,1.85,-145.17953500594348
1706113407.345085,VRU_Adult,26.449663979666575,0.83,-25.629506247384207,0.75,-2.4233713831220363,1.59,121.16701128180786
1706113407.4450848,VRU_Adult,25.903590862567608,0.83,-22.579765026385967,0.75,-2.8180436537815976,1.59,-144.18343520129707
1706113407.545085,VRU_Adult,25.90573533376058,0.83,-22.597739219665524,0.75,-2.823905110359192,1.59,-129.76022542839328
1706113407.6450849,VRU_Adult,25.87096290588379,0.83,-22.583297920227047,0.75,-2.7957306861877442,1.59,111.70618243416997
1706113407.6450849,Passenger_Vehicle,22.301464080810547,2.6,24.010434468587246,5.08,-4.584659735361736,1.85,100.97594824892957
1706113407.6450849,Passenger_Vehicle,21.75827312469482,2.6,24.182119369506843,5.08,-4.540084242820741,1.85,113.93635404208389
1706113407.745085,VRU_Adult,25.76883379618327,0.83,-22.446408589680985,0.75,-2.6563629309336343,1.59,68.06201554977902
1706113407.845085,VRU_Adult,26.48014227549235,0.83,-26.08724466959635,0.75,-2.294285317262014,1.59,114.31704306202698
1706113407.9450848,VRU_Adult,25.862138748168945,0.83,-22.583886282784597,0.75,-2.739242042813983,1.59,-114.90205117127633
1706113408.045085,VRU_Adult,25.855041080051,0.83,-22.53812683953179,0.75,-2.748613357543946,1.59,110.79805332412786
1706113408.1450849,VRU_Adult,25.883213255140518,0.83,-22.57294273376465,0.75,-2.7652754253811307,1.59,-128.51977270618724
1706113408.245085,VRU_Adult,25.880890607833862,0.83,-22.60515403747558,0.75,-2.76377421617508,1.59,-118.60130544658286
1706113408.345085,VRU_Adult,25.876090526580807,0.83,-22.60542774200439,0.75,-2.763119637966156,1.59,-131.9626052499098
1706113408.4450848,Passenger_Vehicle,22.090800966535294,2.6,23.455906459263396,5.08,-4.585214614868165,1.85,-151.36559433016174
1706113408.4450848,VRU_Adult,26.10220781962077,0.83,-50.41526540120443,0.75,-1.3336420059204095,1.59,144.5690367345534
1706113408.4450848,Passenger_Vehicle,20.87487538655599,2.6,23.325573179456924,5.08,-4.492953830295139,1.85,-169.99889768571109
1706113408.545085,VRU_Adult,26.396322011947632,0.83,-25.28020000457763,0.75,-2.4817128404974946,1.59,123.25162332523846
1706113408.6450849,VRU_Adult,25.743156909942627,0.83,-22.468549728393555,0.75,-2.5892134308814994,1.59,36.26581373695861
1706113408.745085,VRU_Adult,25.91308491046612,0.83,-22.60695075988769,0.75,-2.8340551302983212,1.59,-135.06914519782478
1706113408.845085,VRU_Adult,25.892765998840332,0.83,-22.591369311014805,0.75,-2.8014935255050664,1.59,108.8273086740633
1706113408.9450848,VRU_Adult,26.479806900024414,0.83,-26.08820120493571,0.75,-2.294386029243469,1.59,115.06914736114913
1706113409.045085,VRU_Adult,25.772440910339355,0.83,-22.4341656366984,0.75,-2.655936757723491,1.59,63.22755436409434
1706113409.1450849,VRU_Adult,25.760133361816408,0.83,-22.435824584960933,0.75,-2.628545379638673,1.59,42.02249991686562
1706113409.245085,VRU_Adult,25.75748519897461,0.83,-22.44871406555176,0.75,-2.6290568828582765,1.59,63.25047782244391
1706113409.345085,VRU_Adult,25.730961799621575,0.83,-22.473206996917718,0.75,-2.5887717008590707,1.59,64.61742252876175
1706113409.4450848,VRU_Adult,25.87825584411621,0.83,-22.568071153428818,0.75,-2.766236596637302,1.59,111.64971233674686
1706113409.545085,VRU_Adult,25.76283950805664,0.83,-22.4486400604248,0.75,-2.6293451309204103,1.59,61.9588472019855
1706113409.6450849,VRU_Adult,25.747152328491207,0.83,-22.459414005279534,0.75,-2.588981032371521,1.59,28.71046940609994
1706113409.745085,VRU_Adult,25.88292415325458,0.83,-22.59730471097506,0.75,-2.7939473665677586,1.59,-125.55938075298442
1706113409.845085,VRU_Adult,25.905396938323975,0.83,-22.60782432556152,0.75,-2.820098718007406,1.59,-133.3694648516611
1706113409.845085,Passenger_Vehicle,21.35970465342204,2.6,21.852591196695965,5.08,-4.496458133061727,1.85,53.60025755751674
1706113409.845085,Passenger_Vehicle,19.801219304402665,2.6,23.667414347330734,5.08,-4.400594711303712,1.85,-141.9397295497577
1706113409.9450848,VRU_Adult,25.91915616122159,0.83,-22.618305726484813,0.75,-2.8179303732785312,1.59,-130.4703084157982
