Timestamps,subclass,x_center,x_length,y_center,y_length,z_center,z_length,z_rotation
1701992555.9017298,VRU_Adult_Using_Bicycle,22.855064656999375,0.89,-25.484304057227238,1.53,-2.670742412408193,1.38,60.63664477598848
1701992556.00173,VRU_Adult_Using_Bicycle,22.879332065582275,0.89,-25.449271996815995,1.53,-2.7115412818060984,1.38,51.42898517983796
1701992556.1017299,VRU_Adult_Using_Bicycle,22.877502822875975,0.89,-25.438635492324828,1.53,-2.672204041481018,1.38,28.456396764093682
1701992556.20173,VRU_Adult_Using_Bicycle,22.87132466223932,0.89,-25.48540349160471,1.53,-2.7231285341324347,1.38,56.94366361815994
1701992556.30173,VRU_Adult_Using_Bicycle,22.847738868311833,0.89,-25.473970413208004,1.53,-2.663216082673324,1.38,61.800431127126565
1701992556.4017298,VRU_Adult_Using_Bicycle,22.8818217754364,0.89,-25.470738935470578,1.53,-2.68198077082634,1.38,49.71023166261299
1701992556.50173,VRU_Adult_Using_Bicycle,22.845859065200344,0.89,-25.474556778416485,1.53,-2.663722428408536,1.38,49.191185421264954
1701992556.6017299,VRU_Adult_Using_Bicycle,22.88055156258976,0.89,-25.44146779004265,1.53,-2.729549576254452,1.38,48.884067745131325
1701992556.70173,VRU_Adult_Using_Bicycle,22.8765860080719,0.89,-25.468100452423094,1.53,-2.6737193763256077,1.38,51.85359298534436
1701992556.80173,VRU_Adult_Using_Bicycle,22.879403734207152,0.89,-25.46393332481384,1.53,-2.668049466609955,1.38,47.72554193516015
1701992556.9017298,VRU_Adult_Using_Bicycle,22.88448632069123,0.89,-25.48062432117951,1.53,-2.691152493158976,1.38,54.55453575072185
1701992557.00173,VRU_Adult_Using_Bicycle,22.863502938406807,0.89,-25.478055191040035,1.53,-2.6409270354679655,1.38,57.416837269385006
1701992557.1017299,VRU_Adult_Using_Bicycle,22.877912005862676,0.89,-25.47511580183699,1.53,-2.664314888619088,1.38,54.09818931742815
1701992557.20173,VRU_Adult_Using_Bicycle,22.874735651789486,0.89,-25.45006973679001,1.53,-2.701725682696781,1.38,50.8392572075437
1701992557.30173,VRU_Adult_Using_Bicycle,22.873783707618713,0.89,-25.468756258487698,1.53,-2.6739216297864914,1.38,40.22285528130835
1701992557.4017298,VRU_Adult_Using_Bicycle,22.884111110980694,0.89,-25.451495292859196,1.53,-2.669858149993114,1.38,59.53700799804533
1701992557.50173,VRU_Adult_Using_Bicycle,22.869718158946316,0.89,-25.474434572107647,1.53,-2.6925622084561516,1.38,43.85637811340988
1701992557.6017299,VRU_Adult_Using_Bicycle,22.87326411711864,0.89,-25.455874760945637,1.53,-2.68767776244726,1.38,53.611661754538105
1701992557.70173,VRU_Adult_Using_Bicycle,22.88637628053364,0.89,-25.458016094408535,1.53,-2.6725279406497355,1.38,69.64782986853353
1701992557.80173,VRU_Adult_Using_Bicycle,22.86215601469341,0.89,-25.472970611170716,1.53,-2.691338332075822,1.38,50.392915051650554
1701992557.9017298,VRU_Adult_Using_Bicycle,22.87134287907527,0.89,-25.470276025625374,1.53,-2.6906615831913094,1.38,54.43825130650089
1701992558.00173,VRU_Adult_Using_Bicycle,22.873856821367816,0.89,-25.46237754821777,1.53,-2.686260492570939,1.38,47.653737042983565
1701992558.1017299,VRU_Adult_Using_Bicycle,22.884945502647984,0.89,-25.44813791910807,1.53,-2.684387806134346,1.38,59.80460780190717
1701992558.20173,VRU_Adult_Using_Bicycle,22.861181413805163,0.89,-25.465579625722523,1.53,-2.648478507995606,1.38,44.360165118125614
1701992558.30173,VRU_Adult_Using_Bicycle,22.87102342906751,0.89,-25.441269723992594,1.53,-2.722491559229399,1.38,57.309018324065235
1701992558.4017298,VRU_Adult_Using_Bicycle,22.860990789201523,0.89,-25.49070533116658,1.53,-2.6824276447296147,1.38,60.54923075263375
1701992558.50173,VRU_Adult_Using_Bicycle,22.85960877908243,0.89,-25.450621836894264,1.53,-2.6569454347765125,1.38,87.91260519591196
