000127.pid, person, 9.028583844502771, -5.893163522084554, -4.261456171671547, 0.7217938303947449,33.2406598434904
000128.pid, person, 9.18635527292888, -5.710612614949554, -4.195817470550535, 0.7600520849227905,-141.73748581203876
000129.pid, person, 9.510213375091556, -4.825489600499473, -3.1767063935597726, 0.5925537943840027,-105.2915295946892
000130.pid, person, 9.70265102386475, -4.464408493041992, -2.989914274215697, 0.6934326887130737,60.51423086763719
000131.pid, person, 9.839987373352054, -4.262683773040772, -3.001991224288939, 0.7878245115280151,-106.38258572086022
000131.pid, person, 10.315750439961759, -4.191809495290127, -4.4109427134195975, 0.3937176764011383,-102.00187341178224
000132.pid, person, 10.078291286121718, -4.216966238888831, -3.4739491722800504, 0.7635965943336487,-59.90996397629399
000132.pid, person, 10.325156211853031, -4.212834775447853, -4.055022537708283, 0.41027161478996277,77.43518772933056
000132.pid, person, 10.400282224019376, -4.588680108388274, -3.708743333816528, 0.40064266324043274,-169.54288845448622
000133.pid, person, 10.136075564793185, -4.012390068599156, -3.215445314134869, 0.7549821734428406,-55.36910853826838
000133.pid, person, 10.470949309212829, -4.2196714878082355, -3.9562172889709473, 0.4169566035270691,54.837344631903335
000134.pid, person, 10.22992360591889, -3.755684196949007, -3.1107015609741193, 0.8052225708961487,-50.99731965192003
000134.pid, person, 10.646748733520514, -4.025415372848518, -3.579694890975952, 0.4064313471317291,72.13410792362328
000135.pid, person, 10.353073883056647, -3.593826055526736, -3.2330525636672958, 0.5763814449310303,-56.89108458129404
000135.pid, person, 10.760184526443489, -3.853369474411018, -3.527596592903137, 0.5503349304199219,66.12103984869533
000135.pid, person, 10.724214744567877, -3.7224915504455645, -4.096959638595581, 0.4049548804759979,20.419509996255744
000136.pid, person, 10.463213729858406, -3.4594827413558975, -3.1681406497955313, 0.6771412491798401,-60.81850502029405
000136.pid, person, 10.837109756469731, -3.624069738388068, -3.4823191642761238, 0.5505707859992981,59.866350746049896
000136.pid, person, 10.788503328959154, -3.473470528920499, -3.961775859196981, 0.40836086869239807,-130.32447667338147
000137.pid, person, 10.546926403045658, -3.227570390701294, -3.121016788482665, 0.5581954121589661,-64.39667171165536
000137.pid, person, 10.957780361175544, -3.4264386892318788, -3.42533302307129, 0.4062691628932953,58.44489661207262
000137.pid, person, 11.0018858909607, -3.3350911140441957, -3.938411593437195, 0.3450941741466522,-141.93717148927797
000138.pid, person, 10.693645381927494, -3.0816507339477566, -3.268351197242736, 0.3929605782032013,-49.2866145549962
000138.pid, person, 11.036577088492264, -3.1660514218466695, -3.683685915810721, 0.32763639092445374,27.390071000031586
000139.pid, person, 10.8451560827402, -2.9509482200329122, -3.2601259121528026, 0.3589591979980469,-10.811925452285955
000140.pid, person, 10.906681721027086, -2.7445780680729794, -3.244361877441406, 0.33959007263183594,-14.865379573396847
000142.pid, person, 11.112043013939497, -2.447495057032664, -3.3443933266859776, 0.3402777314186096,-13.099557446640521
000145.pid, person, 11.28615512847901, -2.045877397060397, -3.192910122871398, 0.39075857400894165,-40.96154534178891
000146.pid, person, 11.439036793178987, -1.9272420803705883, -3.4645881387922475, 0.6903426647186279,-35.27455387039863
000147.pid, person, 11.53962782451085, -1.792876626764024, -3.2818931170872276, 0.8632939457893372,8.584611475559003
000148.pid, person, 11.65015864372254, -1.7872132460276333, -3.3792648116747532, 0.5670984983444214,-31.10498768538431
000149.pid, person, 11.690758228302007, -1.64366348584493, -3.341138958930969, 0.4331473112106323,-30.34607225810872
000150.pid, person, 11.854799866676334, -1.5474967285990742, -3.4394303113222113, 0.37753698229789734,-39.53115199147546
000151.pid, person, 11.889979616800948, -1.4646713415781656, -3.328886334101358, 0.4050208628177643,-6.140295443601962
000152.pid, person, 11.94080628289117, -1.3658048709233617, -3.4158020814259844, 0.7202910780906677,162.5766083803611
000153.pid, person, 11.888583403367265, -1.2137166766019978, -3.366777218305147, 0.467849463224411,-12.032146752344666
000154.pid, person, 11.922367540995284, -1.116843775908156, -3.416563495000203, 0.3648392856121063,-27.81806505932819
000155.pid, person, 11.917585299565248, -1.0439183024259704, -3.305428486603956, 0.34547102451324463,-26.37636523947903
000156.pid, person, 11.902820979847633, -1.0486544335589714, -3.462478301104376, 0.6665046215057373,-18.168370941663202
000157.pid, person, 11.921927630901342, -0.9889306537807068, -3.414862975478171, 0.830183207988739,-16.193487952476776
000158.pid, person, 11.999134577237648, -0.9489770898452204, -3.494151170437152, 0.8106042146682739,-13.374685134735792
000159.pid, person, 12.077775239944463, -0.9350557426611594, -3.508571604887644, 0.7237130403518677,163.56564237138147
000160.pid, person, 12.088192054203585, -0.892785417182112, -3.534612468310764, 0.5211071372032166,157.42029464583698
000161.pid, person, 12.103206906999864, -0.8890913128852895, -3.496187618800571, 0.7747495174407959,155.6371601751852
000162.pid, person, 12.114889218257028, -0.8860684128908043, -3.555524514271662, 0.7520908713340759,157.2564772165273
000163.pid, person, 12.047916845841849, -0.8633019436489439, -3.4737202037464483, 0.6315352916717529,-20.97881461553876
000164.pid, person, 12.103426806132005, -0.8489422678947487, -3.530072991053262, 0.656845211982727,156.1518309086141
000165.pid, person, 12.10066725413005, -0.8630600333213825, -3.5070486227671296, 0.7258423566818237,161.80695493845727
000166.pid, person, 12.13477288759672, -0.8345790505409252, -3.501680392485398, 0.7034385204315186,163.57252458682652
000167.pid, person, 12.11885801951091, -0.8146538734436094, -3.5588109691937757, 0.7183665633201599,149.261882411654
000168.pid, person, 12.089870012723487, -0.8501430795742959, -3.4953620067009554, 0.7177394032478333,148.79165446084184
000169.pid, person, 12.13230985005697, -0.8257699728012123, -3.538810968399047, 0.7029489278793335,-13.395601001256487
000170.pid, person, 12.09383405049642, -0.8131055553754181, -3.4757906754811594, 0.7102817893028259,-27.35504111027273
000171.pid, person, 12.137435086568198, -0.8093979756037423, -3.4827905813852937, 0.7993927597999573,-21.098901676956874
000172.pid, person, 12.13576346635819, -0.8177927024662504, -3.521383106708526, 0.7818084359169006,-10.296665055267507
000173.pid, person, 12.163742542266851, -0.8302373960614213, -3.5454953610897046, 0.7912367582321167,-9.294907291134864
000174.pid, person, 12.119044244289404, -0.8290760889649382, -3.4837120026350017, 0.8142384886741638,-31.221766670727895
000175.pid, person, 12.134691344367136, -0.8236011763413779, -3.487060652838812, 0.8110158443450928,-16.55596111167273
000176.pid, person, 12.130553364753728, -0.7923860736191282, -3.5099656581878653, 0.8061105608940125,-17.73318438455465
000177.pid, person, 12.164644241333011, -0.8110272328058916, -3.448252948125203, 0.8184323906898499,-23.66589385811645
000178.pid, person, 12.088767392294754, -0.8082613519259892, -3.5028445209775643, 0.838193416595459,-31.07050314465355
000179.pid, person, 12.17416197061539, -0.8156470283865964, -3.4848769456148143, 0.8297429084777832,149.629815857167
000180.pid, person, 12.16790592670441, -0.8302534297108659, -3.5292222797870627, 0.8261223435401917,158.45429180421053
000181.pid, person, 12.141654491424564, -0.7986895101411022, -3.490365113530839, 0.8468108177185059,-26.1793283566876
000182.pid, person, 12.104052925109867, -0.8169558246930441, -3.542740885416666, 0.8624372482299805,-31.811619915942266
000183.pid, person, 12.15973567962647, -0.8268471399943063, -3.5378911495208736, 0.8531245589256287,147.80993340225726
000184.pid, person, 12.193175588335313, -0.8056975092206683, -3.5518914972032816, 0.8447976112365723,146.2273481859597
000185.pid, person, 12.153184744027952, -0.8143534385241006, -3.4982827993539654, 0.8435203433036804,-19.95792127421229
000186.pid, person, 12.177530344794782, -0.8111991794670388, -3.523134904749252, 0.8352054953575134,158.16607591538497
000187.pid, person, 12.154339350186863, -0.8011391071172872, -3.500832209220299, 0.8245683908462524,147.30527856824597
000188.pid, person, 12.163840518278237, -0.7998660154202414, -3.4781842371996707, 0.8337584733963013,-12.512650516355386
000189.pid, person, 12.183371925354008, -0.7831150213877379, -3.4921182791392, 0.8410046696662903,160.43209127284518
000190.pid, person, 12.180345471700036, -0.7938590188821156, -3.5374729792277013, 0.8116496205329895,151.5537667763915
000191.pid, person, 12.175112194485138, -0.7910718205902351, -3.5108326408598156, 0.8059514164924622,160.3993218222481
000192.pid, person, 12.225123286247257, -0.7724040336906928, -3.4960647970437995, 0.7890639305114746,23.036693085806288
000193.pid, person, 12.167779350280767, -0.7678872545560248, -3.500763797760009, 0.7542856335639954,-13.495667230672225
000194.pid, person, 12.183024553152238, -0.783527555374001, -3.5078658690819364, 0.6971685290336609,167.89228839149365
000195.pid, person, 12.188885211944584, -0.7847583975110786, -3.503051246915544, 0.7665033936500549,143.7186365049914
000196.pid, person, 12.180419136496155, -0.7919377965085689, -3.5264355575337127, 0.800333559513092,-12.486502334269755
000197.pid, person, 12.140545231955397, -0.7959944478103113, -3.499667406082153, 0.7492917776107788,-30.866644353535165
000198.pid, person, 12.158194422721868, -0.7883317954838294, -3.4844992607831946, 0.7692215442657471,-22.5901616108105
000199.pid, person, 12.164040497371133, -0.8131330822195356, -3.555068561008998, 0.7781700491905212,-15.234874747617049
000200.pid, person, 12.19221666881017, -0.8167822020394472, -3.499491572380065, 0.7709060311317444,157.7404861395491
000201.pid, person, 12.21205067634583, -0.807198062539106, -3.5321347862482066, 0.7715739011764526,165.39149078587724
000202.pid, person, 12.174432245890303, -0.8081452449162829, -3.4882830619812, 0.790860116481781,164.69297126252246
000203.pid, person, 12.196201548856852, -0.7865524029030553, -3.5188017873203044, 0.8156846165657043,162.22724364245832
000204.pid, person, 12.165986004997707, -0.7889199432204785, -3.527931662166819, 0.8065062165260315,-13.256394223347968
000205.pid, person, 12.166370245126584, -0.8064680053637622, -3.5030492819272547, 0.7903346419334412,165.63948798947357
000206.pid, person, 12.195300719317274, -0.7872473667649695, -3.501828936969532, 0.8204158544540405,176.83194283805398
000207.pid, person, 12.188959053584512, -0.8063163033553552, -3.5030089105878552, 0.7790976762771606,153.4001379843282
000208.pid, person, 12.178023226120896, -0.7780475300901118, -3.491520306643317, 0.7061038613319397,6.2714617919847
000209.pid, person, 12.151259167989101, -0.8078055461247781, -3.535858933130899, 0.7156392335891724,146.8771198166344
000209.pid, person, 25.915128707885742, -47.64368883768717, -0.4273644872009741, 0.3038725256919861,-41.339541068924284
000210.pid, person, 12.209441184997564, -0.7939352414437744, -3.5475507123129693, 0.7098158597946167,156.6748971911803
000211.pid, person, 12.174244284629827, -0.8050619326531923, -3.5396689772605887, 0.6900990605354309,2.8012332016068857
000212.pid, person, 12.188985443115238, -0.7928652187188476, -3.5395468393961584, 0.6931871771812439,150.30523055211475
000212.pid, person, 26.60849475860596, -49.74456262588501, -0.8683169130235894, 0.3019411563873291,116.04730250844445
000213.pid, person, 12.188574995313376, -0.798379631979129, -3.4989881856100893, 0.7129471898078918,162.40428993550637
000214.pid, person, 12.173060544331872, -0.7584869424502093, -3.488788795471191, 0.7009830474853516,21.013511650816124
000215.pid, person, 12.175424639383957, -0.7798391699790983, -3.5510589599609363, 0.6709255576133728,-8.756041994370221
000216.pid, person, 12.227033042907719, -0.8078828175862659, -3.5441998163859045, 0.6943181753158569,173.67255314475815
000217.pid, person, 12.183641052246097, -0.7802158554395068, -3.5387437343597408, 0.6654253005981445,159.39646110872152
000218.pid, person, 12.18761563301087, -0.7712403610348728, -3.529790461063384, 0.7142071723937988,142.85711416310824
000219.pid, person, 12.181529935201013, -0.7800931195418059, -3.487512493133544, 0.7046921849250793,168.2110491059888
000219.pid, car, 9.948196497830482, 27.340471614490856, -4.431580066680907, 0.8896188139915466,120.2936565474155
000220.pid, person, 12.186755044119705, -0.787277347275193, -3.503535066332135, 0.692883312702179,148.28275092083823
000220.pid, car, 10.04479953220913, 27.075659479413712, -4.345838427543639, 0.8721199035644531,116.07813783009681
000221.pid, person, 12.1816566331046, -0.7761875433581216, -3.5200725282941536, 0.7292873859405518,151.6310603292088
000221.pid, car, 9.969704945882166, 26.748233954111736, -4.220034599304198, 0.837051510810852,110.81838094332267
000222.pid, person, 12.18013636271159, -0.7669617235660591, -3.536227862040201, 0.7150792479515076,158.94655391813143
000222.pid, car, 10.018055289983753, 25.886090993881226, -4.248137056827544, 0.8681538105010986,115.46808131784259
000223.pid, person, 12.186550649007167, -0.7601288000742594, -3.4921066761016837, 0.7546160817146301,141.92615029550302
000223.pid, car, 10.374236106872562, 25.033671210793887, -4.211212116129257, 0.7713605761528015,103.76672039341246
000224.pid, person, 12.164543032646185, -0.779829505831005, -3.494692236185073, 0.715474545955658,-8.124698318645112
000224.pid, car, 10.507464922391458, 24.205910902756912, -4.172498354545006, 0.8277732133865356,112.73751086358205
000225.pid, person, 12.184077807835175, -0.7764904094593875, -3.495883635112217, 0.6920053362846375,167.1909747985207
000225.pid, car, 10.64550638198853, 23.32028647831508, -4.129735452788216, 0.8802751898765564,116.43162054835905
000226.pid, person, 12.183929888407395, -0.7604425132274647, -3.4927818775176993, 0.6660711169242859,137.90426200985758
000226.pid, car, 10.754521369934087, 22.937073866526287, -4.029762049516042, 0.8525152802467346,115.1099310178891
000227.pid, person, 12.175896465778354, -0.7816334720701006, -3.5234768837690345, 0.635269820690155,166.6935010593887
000227.pid, car, 10.903723917509382, 22.302684081228154, -4.04692792892456, 0.8737936019897461,115.76725211006944
000228.pid, person, 12.164290618896485, -0.7756261010964702, -3.498261324564615, 0.6218874454498291,-6.221563072867406
000228.pid, car, 10.85590686798096, 21.944889640808107, -3.867387771606445, 0.8901396989822388,114.06292306234681
000229.pid, person, 12.166489283243818, -0.7771494964758555, -3.4879046916961665, 0.6413500308990479,161.98918296081
000229.pid, car, 11.008707799409567, 21.142292825799238, -3.8976393185163793, 0.7005870938301086,111.13878091795513
000230.pid, person, 12.146279207865401, -0.7619203408559192, -3.4897126038869217, 0.5688507556915283,-19.57621039104018
000230.pid, car, 10.953747199131895, 20.878565568190353, -3.9947359745319067, 0.6877527832984924,109.21233784670902
000231.pid, person, 12.203233480453493, -0.7691912005345051, -3.520284195741017, 0.6098285913467407,157.21317804809104
000231.pid, car, 11.208572683663206, 19.83788089094491, -4.013291630251654, 0.7153139710426331,108.7588230193208
000232.pid, person, 12.167620722452803, -0.7744703471660623, -3.4858843485514313, 0.5274031758308411,163.56256283546648
000232.pid, car, 11.484665314356485, 19.46184751722548, -3.817640092637803, 0.7186272740364075,109.90073015033684
000233.pid, person, 12.159948885440832, -0.7603907547891158, -3.4920427352190013, 0.5173282623291016,-14.619832638763189
000233.pid, car, 11.580771861932218, 18.66193164923252, -3.8427143402588664, 0.7769882678985596,105.49520472388907
000234.pid, person, 12.181247166224892, -0.7816802497421023, -3.5017922776085983, 0.5479061007499695,149.7343759512654
000234.pid, car, 11.731254012496386, 18.18328528934055, -3.772200151726051, 0.8021547794342041,-64.33083101121437
000235.pid, person, 12.157505652483778, -0.7728566930574563, -3.5281609927906703, 0.5965847373008728,-5.449504885018481
000235.pid, car, 11.871701393127443, 17.47468101501465, -3.817948846817016, 0.8338814377784729,-61.5385279321472
000236.pid, person, 12.17571154507724, -0.7624053386124685, -3.41203440319408, 0.5415571928024292,137.03160931806676
000236.pid, car, 12.0180477142334, 14.878568255901335, -3.7971130371093746, 0.8599827289581299,-80.98067693429834
000237.pid, person, 12.188909657796229, -0.7808071891466786, -3.4951112270355216, 0.5694940090179443,168.2410564481971
000237.pid, car, 12.204444555135876, 15.527340962336613, -3.935957523492666, 0.8540729284286499,111.11952456115792
000238.pid, person, 12.139119761330745, -0.7533936010939765, -3.4198014225278577, 0.6318305134773254,-13.894577333756619
000238.pid, car, 12.275714425479668, 13.058303552515365, -3.89564891422496, 0.8563802242279053,-81.77182375718877
000239.pid, person, 12.146620750427253, -0.7767084315419209, -3.4577245314915968, 0.5995540618896484,141.55748990476803
000239.pid, car, 12.588379796346032, 13.302245465914405, -3.8576319376627595, 0.8276019096374512,-80.92990099606988
000240.pid, person, 12.17283187593733, -0.7840563207864761, -3.459571838378906, 0.5724630355834961,163.74980337118524
000240.pid, car, 12.672109667460127, 11.569935588041941, -3.821669085820515, 0.8099024891853333,-83.47700641830633
000241.pid, person, 12.142949785505024, -0.767616868019105, -3.4479615007128026, 0.5557559728622437,-9.88800668947767
000241.pid, car, 13.029420852661135, 11.930009160190819, -3.7142687737941738, 0.7597604393959045,-83.5718058219
000242.pid, person, 12.194981941810026, -0.772505526359268, -3.50286186658419, 0.5947622060775757,164.9996087034796
000242.pid, car, 13.060521682103477, 11.785694003105164, -3.740057875712712, 0.7700269222259521,112.78279702811746
000243.pid, person, 12.161665804245894, -0.7754442884641551, -3.480805144590489, 0.6909274458885193,-18.432489324984243
000243.pid, car, 13.145644591404844, 11.207411435934212, -3.6131246823530927, 0.7995820045471191,108.4390005378722
000244.pid, person, 12.183308264788462, -0.7446492647423472, -3.4774278612697818, 0.7215479016304016,157.49981421850728
000244.pid, car, 13.329616586367292, 10.487431009610495, -3.617379387219746, 0.814125657081604,112.38887039284998
000245.pid, person, 12.150892462049217, -0.7640260585716823, -3.4498924527849466, 0.7235981225967407,-23.700409079747047
000245.pid, car, 13.51644829909007, 10.049009243647257, -3.5875219206015263, 0.8178452253341675,105.3417058319779
000246.pid, person, 12.165680468082432, -0.7659083660691959, -3.4934921115636812, 0.7148182988166809,-14.370405465045696
000246.pid, car, 13.72825705210368, 9.055123821894329, -3.6326996962229408, 0.8565884232521057,103.85085546883238
000247.pid, person, 12.182567732674737, -0.7846521245581793, -3.495032327515738, 0.7027463316917419,164.538961779801
000247.pid, car, 13.765728272889794, 8.434639504081325, -3.758774004484477, 0.8157432079315186,89.31893411948751
000248.pid, person, 12.177972384861544, -0.7650007413966335, -3.4993725844791945, 0.6470034122467041,145.55438415654052
000248.pid, car, 13.867674827575685, 7.4610298871994, -3.6936888396739955, 0.6894367933273315,89.49362991320778
000249.pid, person, 13.77297056638278, -19.492060853884773, -3.6050873719728895, 0.7365650534629822,-78.958649388017
000249.pid, car, 13.93874456882477, 6.968789982795714, -3.6972536087036127, 0.6718139052391052,87.27186965526121
000250.pid, person, 14.37553389867147, -25.79883627096812, -3.5620769858360286, 0.7731062769889832,-78.71930127962253
000250.pid, car, 14.083830554310872, 6.075333013767149, -3.7274495392310905, 0.6987472772598267,91.34843083450706
000251.pid, person, 13.805335118220409, -19.04108606852018, -3.4002283903268657, 0.7428923845291138,-78.63961088030118
000251.pid, car, 14.215743033091229, 5.2174709796905505, -3.703212245305379, 0.8120453357696533,91.45586805861227
000252.pid, person, 15.224005162715915, -33.71308818086982, -3.4644175320863715, 0.6678985357284546,95.26448461976722
000252.pid, car, 14.127419937488646, 4.891055800193963, -3.58992500083391, 0.7273745536804199,93.3351918738924
000253.pid, person, 13.563959280649824, -15.126512554784611, -3.5602255860964447, 0.6755738258361816,-78.25646818630582
000253.pid, car, 14.400600854740588, 4.188205314237015, -3.6428275662799208, 0.6844407320022583,97.87987359772288
000254.pid, person, 15.190420077397278, -31.55213518326099, -3.547413789308987, 0.6471437811851501,95.55859801728998
000254.pid, car, 14.553069329261783, 3.4147060155868503, -3.6640759646892547, 0.7486861348152161,93.22367805764152
000255.pid, person, 14.627833298274453, -24.817309837256158, -3.5731743744441427, 0.6061022877693176,-77.98686226819203
000255.pid, car, 14.509173626369902, 2.951091469658743, -3.621396997239854, 0.7023429870605469,-76.25243596453149
000256.pid, person, 14.259471833705906, -21.856784837320447, -3.5069311559200282, 0.6362234354019165,-78.11022550013485
000256.pid, car, 14.696841955184938, 2.094670697425801, -3.6101259589195247, 0.789853572845459,93.0885821643425
000257.pid, person, 14.196577158841228, -20.995973988012835, -3.5451008840040714, 0.5923888683319092,-78.06118947484416
000257.pid, car, 14.530259500850333, 1.2593607581643878, -3.6041066158901556, 0.807573676109314,93.44992678585953
000258.pid, person, 15.22846779456506, -30.295112449389244, -3.507239250036385, 0.47161227464675903,95.86598723380337
000258.pid, car, 14.742407564531295, 0.6284353092574222, -3.6504404377519033, 0.678642988204956,101.48934425747659
000259.pid, person, 15.203927675882978, -29.989336154858275, -3.501129293441771, 0.5581469535827637,95.94944524427501
000259.pid, car, 14.91421349152275, 0.09346297553375671, -3.6117601394653316, 0.7686155438423157,-75.51335917774117
000260.pid, person, 15.06479644775391, -29.459942393443164, -3.4734862832462077, 0.5634716749191284,95.65095805174242
000260.pid, car, 14.949586181640628, -0.7079931153729578, -3.623808550834655, 0.6959013342857361,95.75074661919504
000260.pid, car, 17.53696653578018, -55.04700448777941, -2.9983748462465076, 0.5478689074516296,81.70216190876276
