Timestamps,subclass,x_center,x_length,y_center,y_length,z_center,z_length,z_rotation,bin_idx
1700409308.329753,VRU_Adult_Using_Cardboard_Box,5.148528476556152,1.11,-16.180627346038822,1.15,-3.426630119482676,1.68,-94.1688389595698,000125
1700409308.4297528,VRU_Adult_Using_Cardboard_Box,5.213838577270516,1.11,-16.251857916514084,1.15,-3.435126092698839,1.68,148.32528409054962,000126
1700409308.829753,VRU_Adult_Using_Cardboard_Box,5.141930007934574,1.11,-16.27065372467041,1.15,-3.419243979454039,1.68,7.137099674016523,000130
1700409309.1297529,VRU_Adult_Using_Cardboard_Box,5.1978566463177085,1.11,-16.180372678316562,1.15,-3.399285921683677,1.68,-142.0149121168068,000133
1700409309.229753,VRU_Adult_Using_Cardboard_Box,5.317357356731713,1.11,-16.131345455463116,1.15,-3.397354896251971,1.68,-151.81781463567822,000134
1700409309.329753,VRU_Adult_Using_Cardboard_Box,5.330842892328903,1.11,-16.16579707463583,1.15,-3.404726922512053,1.68,27.758382873378796,000135
1700409309.4297528,VRU_Adult_Using_Cardboard_Box,5.453301770346511,1.11,-16.13935892922538,1.15,-3.407509888921464,1.68,-153.08990693338083,000136
1700409309.529753,VRU_Adult_Using_Cardboard_Box,5.547559001229034,1.11,-16.21685929731889,1.15,-3.405838619578967,1.68,-21.206463351811845,000137
1700409309.6297529,VRU_Adult_Using_Cardboard_Box,5.6109637737274225,1.11,-16.269064331054686,1.15,-3.414093494415282,1.68,-25.682787327230134,000138
1700409310.6297529,VRU_Adult_Using_Cardboard_Box,6.527940241495776,1.11,-16.425247955322273,1.15,-3.268817679087321,1.68,-17.595279811964193,000148
1700409310.9297528,VRU_Adult_Using_Cardboard_Box,6.692508954268244,1.11,-16.600729428804843,1.15,-3.20609527367812,1.68,-71.89957881003599,000151
1700409311.529753,VRU_Adult_Using_Cardboard_Box,7.0189205169677775,1.11,-16.974505106608074,1.15,-3.196559556325276,1.68,-68.65932006596472,000157
1700409312.829753,VRU_Adult_Using_Cardboard_Box,8.19799560308457,1.11,-17.1833131313324,1.15,-3.197504132986068,1.68,-28.61576919405757,000170
1700409312.9297528,VRU_Adult_Using_Cardboard_Box,8.209662858177639,1.11,-17.15178960912368,1.15,-3.177405062843771,1.68,-12.37526335606059,000171
1700409313.029753,VRU_Adult_Using_Cardboard_Box,8.27095656924778,1.11,-17.252824465433758,1.15,-3.2242072158389616,1.68,-28.593330549620923,000172
1700409313.229753,VRU_Adult_Using_Cardboard_Box,8.41804592950004,1.11,-17.248884882245743,1.15,-3.192666717938014,1.68,-27.205021794002292,000174
1700409313.329753,VRU_Adult_Using_Cardboard_Box,8.567230785594274,1.11,-17.347092796774472,1.15,-3.1427045990439004,1.68,-31.32274438672247,000175
1700409313.4297528,VRU_Adult_Using_Cardboard_Box,8.562968307071266,1.11,-17.3009803560045,1.15,-3.1901761690775547,1.68,-30.317531902197118,000176
1700409313.4297528,VRU_Adult_Using_Cardboard_Box,8.562968307071268,1.11,-17.300980356004505,1.15,-3.190176169077555,1.68,-30.317531902197686,000176
1700409313.529753,VRU_Adult_Using_Cardboard_Box,8.67959308624268,1.11,-17.41811137729221,1.15,-3.1371648708979283,1.68,-33.2535102269596,000177
1700409313.6297529,VRU_Adult_Using_Cardboard_Box,8.71142807873813,1.11,-17.41304232857444,1.15,-3.226923595775257,1.68,-35.19568884789036,000178
1700409313.729753,VRU_Adult_Using_Cardboard_Box,8.73505995008681,1.11,-17.42603429158529,1.15,-3.2567257086435943,1.68,-41.90865138117756,000179
1700409313.829753,VRU_Adult_Using_Cardboard_Box,8.818038577125192,1.11,-17.49581491379511,1.15,-3.303886663346062,1.68,-45.31255179139595,000180
1700409313.9297528,VRU_Adult_Using_Cardboard_Box,8.875895690917975,1.11,-17.51344556808472,1.15,-3.316908633708953,1.68,-38.497223803815054,000181
1700409314.029753,VRU_Adult_Using_Cardboard_Box,8.904461358722893,1.11,-17.522714414094622,1.15,-3.294758997465434,1.68,-40.59311699306778,000182
1700409314.1297529,VRU_Adult_Using_Cardboard_Box,8.996198844909673,1.11,-17.54299402236939,1.15,-3.365393781661987,1.68,-32.688413703523224,000183
1700409314.229753,VRU_Adult_Using_Cardboard_Box,9.073204864155166,1.11,-17.554594039916992,1.15,-3.3785917542197477,1.68,3.7592932821128264,000184
1700409314.329753,VRU_Adult_Using_Cardboard_Box,9.136987296017738,1.11,-17.55011402476918,1.15,-3.3419791893525552,1.68,2.4605654321691053,000185
1700409314.4297528,VRU_Adult_Using_Cardboard_Box,9.225868648952913,1.11,-17.54668288760715,1.15,-3.3775344822141853,1.68,1.1927779696298375,000186
1700409314.529753,VRU_Adult_Using_Cardboard_Box,9.28507568961696,1.11,-17.569802434820883,1.15,-3.4435794604452017,1.68,6.415225111069265,000187
1700409314.6297529,VRU_Adult_Using_Cardboard_Box,9.328488395327616,1.11,-17.594759804861887,1.15,-3.4377013842264796,1.68,22.244911880246832,000188
1700409314.729753,VRU_Adult_Using_Cardboard_Box,9.46732348487491,1.11,-17.619865780784973,1.15,-3.408090296245755,1.68,-3.355585792925119,000189
1700409314.829753,VRU_Adult_Using_Cardboard_Box,9.548032760620123,1.11,-17.6477165222168,1.15,-3.3924897760152803,1.68,-10.126544213155817,000190
1700409314.9297528,VRU_Adult_Using_Cardboard_Box,9.581690339481135,1.11,-17.645226085887234,1.15,-3.3914493532741763,1.68,-8.613971876652172,000191
