000026.pid, person, 11.32502961158753, 1.4878810644149756, -3.247753818829853, 0.520287811756134,-19.985836922689593
000026.pid, person, 22.53851295239998, -26.133571162368316, -3.0881687944585625, 0.47046351432800293,-136.3948582694703
000026.pid, car, 22.538512952399977, -26.133571162368312, -3.0881687944585616, 0.48537635803222656,-136.39485826947006
000027.pid, person, 22.573992327639935, -26.170858684339024, -2.994236713961551, 0.47124597430229187,-135.7747418381667
000027.pid, person, 11.311116559164871, 1.507994226046971, -3.269875441278729, 0.4639984667301178,-13.000225735752739
000027.pid, car, 22.57399232763993, -26.17085868433902, -2.9942367139615507, 0.6417389512062073,-135.7747418381663
000028.pid, person, 11.31901955604554, 1.486530303955077, -3.273881395657856, 0.48280423879623413,-15.960264981934095
000028.pid, person, 22.51222260053768, -26.250758858614194, -3.0563663826432337, 0.4068180322647095,-136.6793097610305
000028.pid, car, 22.512222600537676, -26.25075885861419, -3.0563663826432332, 0.6051797270774841,-136.6793097610307
000029.pid, person, 11.326490879058845, 1.4764443437258368, -3.2489388585090624, 0.4654037356376648,-18.293685998234764
000029.pid, person, 22.532290759839512, -26.310633809942953, -2.9797681632794832, 0.4069693386554718,-139.9552191740729
000029.pid, car, 22.53229075983951, -26.31063380994295, -2.979768163279483, 0.5884188413619995,-139.95521917407316
000030.pid, person, 11.317127081064084, 1.5082961045778693, -3.3420765216533947, 0.4608767628669739,-13.904412982395453
000030.pid, person, 22.478423242983617, -26.392483794170882, -2.999181902926901, 0.392219603061676,-131.61359673475124
000030.pid, car, 22.478423242983617, -26.39248379417088, -2.9991819029269005, 0.6038203835487366,-131.61359673475116
000031.pid, person, 11.341424161737619, 1.4689418619329266, -3.256236488168888, 0.4419236183166504,-16.054819571894573
000031.pid, person, 22.444900157839754, -26.443104677422106, -3.019562654717024, 0.35733020305633545,-128.84720721791402
000031.pid, car, 22.444900157839754, -26.443104677422102, -3.0195626547170233, 0.6131977438926697,-128.8472072179145
000032.pid, person, 22.44417603071346, -26.47409164073856, -3.0133335867593454, 0.6434230804443359,-127.44210121925101
000032.pid, person, 11.31408564249675, 1.5018392105897245, -3.271784206231434, 0.45074549317359924,-15.829083483982501
000032.pid, car, 22.44417603071346, -26.474091640738553, -3.013333586759345, 0.5929726362228394,-127.44210121925155
000033.pid, person, 22.427339513251127, -26.52830566243923, -2.987752483246174, 0.6724991202354431,-119.47281574909672
000033.pid, person, 11.328133509709287, 1.4898580404428325, -3.27532936976506, 0.4224850535392761,-11.447346367176042
000033.pid, car, 22.427339513251127, -26.528305662439223, -2.9877524832461737, 0.6118543744087219,-119.4728157490963
000034.pid, person, 22.37845711481004, -26.647602444603336, -3.0835718540918258, 0.7519503235816956,-117.02377259275724
000034.pid, person, 11.350979718295013, 1.4747891751202644, -3.2530174905603575, 0.5196366906166077,-15.795996519419461
000034.pid, car, 22.378457114810036, -26.64760244460333, -3.0835718540918253, 0.6250888705253601,-117.02377259275755
000035.pid, person, 22.36755267056552, -26.65612870996649, -3.0294277884743432, 0.6035434007644653,-116.63226977077565
000035.pid, person, 11.331539710362756, 1.4985637764135997, -3.2852865060170484, 0.5318867564201355,-9.585831536646317
000035.pid, car, 22.36755267056552, -26.656128709966485, -3.0294277884743424, 0.4268836975097656,-116.6322697707754
000036.pid, person, 22.353822749593988, -26.742858306221343, -3.0620544682378354, 0.5802316069602966,-114.61230455522926
000036.pid, car, 22.353822749593988, -26.74285830622134, -3.062054468237834, 0.600242018699646,-114.61230455522872
000036.pid, truck, 9.404806818280905, -4.152945637702945, -3.2269132137298575, 0.5669237375259399,69.81822442610697
000037.pid, person, 22.365153078762994, -26.802258401546844, -3.0173589823380955, 0.4448186457157135,-107.70041117537542
000037.pid, car, 22.365153078762994, -26.802258401546837, -3.017358982338095, 0.617902398109436,-107.7004111753748
000037.pid, truck, 9.682814153035487, -3.1831424792607645, -3.195496638615926, 0.571342945098877,70.34991141643137
