000068.pid, stop_sign, 37.84643046061198, -42.778690338134766, -1.7763944864273065, 0.4630086421966553,75.34115427087215
000091.pid, stop_sign, 40.505287170410156, -45.083712577819824, -2.5611631274223314, 0.48962900042533875,-19.164880444272036
000149.pid, stop_sign, 36.81003570556641, -34.00108051300049, -2.1124483644962297, 0.5142058730125427,-83.09086543353573
000173.pid, stop_sign, 36.81905364990235, -34.006135940551765, -2.11282643675804, 0.49050816893577576,-81.89727416309296
000317.pid, stop_sign, 39.668177286783866, -42.751330057779946, -2.0354774395624777, 0.3305765390396118,-150.54791063002185
000326.pid, person, 10.256798471723288, 25.198079654148646, -4.3814220769064764, 0.3636539578437805,-66.47000568226676
000332.pid, person, 12.184394200642908, 16.815577189127605, -4.146905581156411, 0.31862956285476685,-41.835139825998795
000333.pid, person, 12.96412563323975, 15.79393100738525, -4.084484895070393, 0.3080886900424957,129.02458080624328
000334.pid, car, 12.917585992813112, 15.382244396209718, -3.9605221986770625, 0.34666040539741516,104.30160871183753
000335.pid, person, 12.768856525421148, 14.882346312204996, -4.08222198486328, 0.32173705101013184,113.23110596835583
000336.pid, person, 12.241367596846363, 14.661829544947697, -3.8545259053890515, 0.32597675919532776,-67.84761022363261
000337.pid, car, 13.22704993761503, 12.63403408343975, -3.715824961662292, 0.381648987531662,100.37729436392361
000338.pid, car, 13.501090159782999, 11.67658963570228, -3.660081157317528, 0.34335654973983765,106.25523111815359
000339.pid, car, 13.779922103881837, 10.577744579315185, -3.7527603228886917, 0.3764360547065735,104.57332678614634
000340.pid, person, 13.716377377510076, 8.26296210289001, -3.8775763213634473, 0.3304593861103058,173.9812667756821
000343.pid, car, 14.188328164996525, 6.073315938313801, -3.65955300764604, 0.32923176884651184,86.79977158971597
000344.pid, car, 14.368715196847917, 5.080605566501616, -3.6152038946747775, 0.4817256033420563,85.43289230935946
000345.pid, car, 14.66601862226214, 4.100421019962854, -3.6412354878016875, 0.3113871216773987,88.05113274366069
000346.pid, car, 14.635249162975114, 3.2110158377572087, -3.5605814143231034, 0.32178786396980286,91.17257510536882
000347.pid, car, 14.640619168962754, 2.2019017270633134, -3.5874907152993334, 0.43603894114494324,90.53827104788775
000348.pid, car, 14.996450210104186, 1.0904117080630074, -3.5955647205819883, 0.4956376552581787,93.07453637635342
000349.pid, car, 14.977586559627369, -0.016295599083053895, -3.6480690189029854, 0.5977281928062439,97.57034729516151
000350.pid, car, 15.231471526913529, -1.0431583534653597, -3.64856139624991, 0.5625007748603821,102.9604420546544
000351.pid, car, 15.449018319447838, -2.1473378394730416, -3.6614528993765507, 0.47750037908554077,102.82597234628247
000352.pid, car, 15.701823572958672, -3.315195454705147, -3.4960017204284664, 0.5265626907348633,97.63434956352891
000353.pid, car, 15.78121266157731, -4.32203563399937, -3.4552330504293023, 0.4498136341571808,96.09127655549783
000354.pid, car, 15.814994714698013, -5.468019456279521, -3.439318554741995, 0.5082129240036011,92.47912153536603
000356.pid, car, 16.06080658581792, -7.475848353638942, -3.4098598373179527, 0.3053157329559326,95.34699200352148
000358.pid, car, 16.265102435802593, -9.645140113501713, -3.426853385464898, 0.3288063406944275,92.34748640585231
000359.pid, car, 16.268130536664998, -10.656175328974138, -3.422641657946402, 0.3579550087451935,95.56703851715379
000360.pid, car, 16.40635306148206, -11.782862356153585, -3.465532807980553, 0.3994961082935333,97.20337355222544
000362.pid, car, 16.606167867779735, -14.043647021055222, -3.476562738418579, 0.30671653151512146,94.50710553092024
000363.pid, car, 16.614643028804235, -15.07430693762643, -3.3843084199087956, 0.32737842202186584,91.89602286820794
000364.pid, car, 16.686713930160284, -16.026042983645485, -3.3431436334337503, 0.3256472051143646,93.02027174395431
000365.pid, car, 16.665193572640423, -16.962274059653282, -3.3633927330374713, 0.3764804005622864,-81.62853100781427
000366.pid, car, 16.83683742694001, -18.036618987126136, -3.4123988792077817, 0.32293835282325745,-81.14696161555568
000366.pid, stop_sign, 10.542518997192388, -2.7586142063140913, -3.1791582584381084, 0.3438337445259094,-157.73732744646932
000367.pid, person, 16.792864465221918, -18.7744202761306, -3.301808332659534, 0.6139740347862244,-79.51667101590718
000368.pid, person, 16.857727942928197, -20.09929017097719, -3.336355243959734, 0.45403367280960083,-85.9867023447454
000368.pid, car, 16.943076592904553, -18.566029937179003, -3.4160115630538375, 0.86053067445755,177.20003283987552
000369.pid, person, 16.815431442813598, -21.254859703174535, -3.3897100807963936, 0.395854651927948,-85.24062602222617
000369.pid, car, 16.895355366645976, -20.498868090041142, -3.471136417794735, 0.7962431311607361,-92.39013455179023
000370.pid, car, 16.985434035180322, -22.395949404004597, -3.4283063143072, 0.7789213061332703,-85.40990287324561
000370.pid, car, 16.935371884759867, -27.310970126457935, -3.3649565588753174, 0.42735040187835693,-82.99555688397805
000371.pid, person, 16.970665844119324, -23.254046868304815, -3.3543931343117532, 0.36106646060943604,-85.60584572953678
000371.pid, car, 16.954303471729013, -23.258089643536195, -3.35543591807587, 0.7284806370735168,-85.85717615212545
000372.pid, car, 16.914873382023405, -24.229797363281254, -3.4087839807782854, 0.7261265516281128,-87.3242073786549
000373.pid, person, 16.89936868909379, -25.28347305512764, -3.38388288188988, 0.34560030698776245,-88.65647531779811
000373.pid, car, 16.89666009285081, -25.291504470395374, -3.384871882452092, 0.7542877197265625,-88.996436756274
000374.pid, person, 16.872496649483654, -26.387953660198463, -3.447700199679793, 0.31179407238960266,-88.57974655434728
000374.pid, car, 16.92490563809293, -26.382006135959074, -3.4462272333867343, 0.8095155358314514,-88.24192674530832
000375.pid, car, 16.81107507852408, -27.178958423321067, -3.3257652832911564, 0.642454206943512,-91.27019735074205
