Timestamps,subclass,x_center,x_length,y_center,y_length,z_center,z_length,z_rotation
1699316765.964218,VRU_Child,28.664459652370883,0.68,-10.243869675530332,0.65,-3.9198308520846874,1.08,159.04687071328405
1699316766.0642178,VRU_Child,31.125283718109134,0.68,-18.30865442752838,0.65,-3.4885616004466993,1.08,-66.49861699674676
1699316766.164218,VRU_Child,34.6639872959682,0.68,-31.449096952165878,0.65,-3.220679691859652,1.08,105.8906922053698
1699316766.2642179,VRU_Child,33.19161592211042,0.68,-25.704949651445663,0.65,-3.2474198256220133,1.08,-67.51339125848222
1699316766.364218,VRU_Child,28.652951921735497,0.68,-10.239247594560899,0.65,-3.9012419836861727,1.08,159.54324536249214
1699316766.464218,VRU_Child,28.672597612653465,0.68,-10.258087839399067,0.65,-3.9163129670279355,1.08,160.1373594665184
1699316766.5642178,VRU_Child,30.748778533935553,0.68,-16.7913366317749,0.65,-3.4427715778350807,1.08,-65.73991709245004
1699316766.664218,VRU_Child,33.81768798828125,0.68,-28.7102239396837,0.65,-3.2430174483193275,1.08,105.53168468305554
1699316766.7642179,VRU_Child,33.34504440852574,0.68,-26.651434353419713,0.65,-3.227907896041868,1.08,-67.66587016142998
1699316766.864218,VRU_Child,34.66081701006208,0.68,-31.34301233291626,0.65,-3.0976268393652773,1.08,105.88756987085479
1699316766.964218,VRU_Child,33.52638317988469,0.68,-26.884805239163914,0.65,-3.193744182586668,1.08,106.22704607881852
1699316767.0642178,VRU_Child,30.60986349317763,0.68,-17.26751232147217,0.65,-3.485115581088594,1.08,-68.03425286453412
1699316767.164218,VRU_Child,34.92665561040243,0.68,-31.976907014846805,0.65,-3.0260664423306767,1.08,106.15199198364175
1699316767.2642179,VRU_Child,32.65696907043458,0.68,-24.699388186136886,0.65,-3.357096354166665,1.08,-68.12199372435254
1699316767.364218,VRU_Child,28.64046614510673,0.68,-10.226737976074219,0.65,-3.9140572207314617,1.08,-13.417957583849649
