Timestamps,subclass,x_center,x_length,y_center,y_length,z_center,z_length,z_rotation
1700089363.4100182,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,13.183674812316898,0.75,-24.471825086153476,0.69,-3.3515460124382606,1.45,148.22947834000422
1700089363.4100182,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,30.286964178085327,0.75,-16.470282196998596,0.69,-3.1677499487996092,1.45,-67.91291859807964
1700089363.510018,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,13.209190955528852,0.75,-24.472849038931045,0.69,-3.342377167481643,1.45,140.41408377504632
1700089363.610018,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,13.205897771395179,0.75,-24.461579396174514,0.69,-3.350754279356736,1.45,109.78915107173869
1700089363.610018,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,30.384650166829427,0.75,-16.876396687825522,0.69,-3.073336315155028,1.45,-67.85364987870088
1700089363.7100182,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,13.203173841748926,0.75,-24.445438793727337,0.69,-3.3597769737243657,1.45,-36.713259105468914
1700089363.7100182,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,31.44666953313919,0.75,-21.430424054463707,0.69,-2.9201051053546716,1.45,-69.01490385528939
1700089363.810018,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,30.84745577762002,0.75,-19.22219552491841,0.69,-3.04350059283407,1.45,-69.16193250346936
1700089364.010018,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,13.205933350783134,0.75,-24.480260262122524,0.69,-3.3820915038769055,1.45,144.84716478032297
1700089364.010018,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,30.493781362261096,0.75,-17.380557673318044,0.69,-2.9494836756161265,1.45,-68.17696221926334
1700089364.110018,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,13.222343444824228,0.75,-24.489887714385997,0.69,-3.382049560546875,1.45,154.15478312332795
1700089364.110018,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,29.69783055782318,0.75,-14.646733403205872,0.69,-3.2107949405908576,1.45,-68.72979628915073
1700089364.2100182,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,13.207216453552254,0.75,-24.470447731018073,0.69,-3.3947976350784304,1.45,-26.294646488437188
1700089364.2100182,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,31.3352269624409,0.75,-20.868187352230674,0.69,-2.9182635733955777,1.45,-68.73612214148864
1700089364.310018,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,13.231769475069923,0.75,-24.47446597706189,0.69,-3.3706540627913046,1.45,-43.62894452588372
1700089364.310018,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,30.861482620239258,0.75,-19.114568459360225,0.69,-3.0140138362583357,1.45,-68.89511398645942
1700089364.4100182,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,13.217541376749685,0.75,-24.49488099416098,0.69,-3.4145804246266684,1.45,144.57210808890846
1700089364.4100182,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,30.16464364528656,0.75,-16.801685333251953,0.69,-3.108276776969432,1.45,-69.53747360774824
1700089364.510018,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,13.197274271647142,0.75,-24.488216272989913,0.69,-3.3327212015787766,1.45,142.92878737588197
1700089364.610018,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,13.262363213759212,0.75,-24.509876984816337,0.69,-3.343423806704008,1.45,140.8059175618441
1700089364.610018,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,31.743077930651214,0.75,-22.680694981625205,0.69,-2.850546667450352,1.45,-69.17134126151521
1700089364.7100182,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,13.228102922439582,0.75,-24.479096730550136,0.69,-3.388072729110718,1.45,147.86033679429937
1700089364.810018,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,13.202427257191061,0.75,-24.474752946333467,0.69,-3.373402248729359,1.45,-33.47840177832262
1700089364.810018,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,31.101875019073493,0.75,-20.267610979080203,0.69,-2.992766243219375,1.45,-69.20554507245456
1700089364.9100182,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,13.242093245188405,0.75,-24.47099701563518,0.69,-3.3882939815521245,1.45,-31.86040780785512
1700089364.9100182,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,30.45064277648926,0.75,-16.87881654103597,0.69,-2.990405217806497,1.45,-67.53025294410332
1700089365.010018,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,13.23516394875267,0.75,-24.46915418451483,0.69,-3.360918651927601,1.45,145.71781162400416
1700089365.010018,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,32.14664922441755,0.75,-24.042190006801064,0.69,-2.8680298555464967,1.45,-69.06043469106282
1700089365.110018,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,13.235095977783212,0.75,-24.488658269246425,0.69,-3.391172150770823,1.45,-40.972032618272934
1700089365.110018,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,29.960054125104637,0.75,-15.113936901092533,0.69,-3.0354254245758048,1.45,-67.14743317539666
1700089365.2100182,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,13.243917245131282,0.75,-24.482477041391235,0.69,-3.3788961997398967,1.45,-38.145966801489195
