000026.pid, person, 3.7064015431837656, -16.290557167746808, -3.4255293065851378, 0.7439546585083008,-14.388919820272164
000027.pid, person, 3.726240591569385, -16.264828942038797, -3.3767323927445827, 0.7138392329216003,-18.382959070938714
000028.pid, person, 3.734070897102361, -16.277743816375732, -3.4154122471809374, 0.7061573266983032,153.79178721145746
000029.pid, person, 3.7026038408279485, -16.272972297668456, -3.383532905578612, 0.7221332788467407,-24.460883941163484
000030.pid, person, 3.6781931140206128, -16.259278384121988, -3.416053945367985, 0.7230331301689148,-18.785020389634983
000031.pid, person, 3.709763787009504, -16.25402034412731, -3.375266486948185, 0.6813482642173767,-14.273950457364425
000032.pid, person, 3.7312329014142414, -16.275736331939697, -3.4147043824195857, 0.7047508358955383,153.14466468679746
000033.pid, person, 3.7123135436664967, -16.28958719426936, -3.42348038066517, 0.6912888884544373,152.0675892608716
000034.pid, person, 3.7269565264383986, -16.273522059122726, -3.4150147239367157, 0.7441587448120117,-18.794243565999032
000035.pid, person, 3.7009724974632316, -16.27141221364339, -3.4116534988085423, 0.7267436981201172,153.14859986596488
000036.pid, person, 3.7179430325826055, -16.26979398727417, -3.4136175711949654, 0.721238374710083,-19.169978216114423
000037.pid, person, 3.676313837369289, -16.28215758005778, -3.4152832229932133, 0.7384412288665771,-18.730657520923696
000038.pid, person, 3.7160274783770286, -16.275451342264812, -3.4132897257804857, 0.7122258543968201,-20.641680597970524
000039.pid, person, 3.679614413868301, -16.24422038685192, -3.3749891194430246, 0.6987099051475525,-13.375264196753307
000040.pid, person, 3.7210565672980453, -16.26443926493327, -3.3851838641696492, 0.7036806344985962,-16.94135064307434
000041.pid, person, 3.696949791908267, -16.275703430175785, -3.427344775199889, 0.6932234168052673,-22.526195357735237
000042.pid, person, 3.6448431279924236, -16.253017849392364, -3.4332334200541164, 0.6920539140701294,-23.835360599989066
000043.pid, person, 3.6941760778427164, -16.27428166071574, -3.4118273258209215, 0.70374596118927,-21.426482194805477
000044.pid, person, 3.7265707579526084, -16.265271273526277, -3.3769314505837156, 0.7144914865493774,-17.929221918531002
000045.pid, person, 3.701582431793218, -16.269057909647625, -3.4122660954793296, 0.7170846462249756,155.5488399159912
000046.pid, person, 3.72839462757111, -16.280754566192627, -3.4145130713780714, 0.7211980819702148,151.47228188818423
000047.pid, person, 3.6913149356842094, -16.279153347015384, -3.413869738578795, 0.731770396232605,-21.822760194339875
000048.pid, person, 3.716837189414289, -16.25957176902078, -3.3757698969407497, 0.7125910520553589,-17.38151838897839
000049.pid, person, 3.7671721696853675, -16.275600051879888, -3.3840236902236924, 0.7381897568702698,150.8688513887339
