Timestamps,subclass,x_center,x_length,y_center,y_length,z_center,z_length,z_rotation
1701271009.909629,VRU_Adult_Using_Wheelchair,23.272391707808886,1.08,-12.63815635663492,1.2,-3.1916381871258768,1.28,102.40903806731494
1701271009.909629,VRU_Adult_Using_Bicycle,11.495846884591245,0.96,-2.181278543812892,1.64,-3.5116623980658384,1.65,73.54076455593714
1701271009.909629,VRU_Adult_Using_Bicycle,25.48440316144158,0.89,-22.818987678079047,1.53,-3.3673692170311424,1.38,-140.62016564917144
1701271010.009629,VRU_Adult_Using_Wheelchair,23.03525908788046,1.08,-11.399012689789137,1.2,-3.170290658871332,1.28,-71.1799005887348
1701271010.009629,VRU_Adult_Using_Bicycle,11.453347365061447,0.96,-2.185392379760741,1.64,-3.5289458632469164,1.65,74.41644535997017
1701271010.009629,VRU_Adult_Using_Bicycle,25.49838243212019,0.89,-22.837620053972522,1.53,-3.3529830660138815,1.38,-141.84767199974493
1701271010.1096292,VRU_Adult_Using_Wheelchair,23.270028804910595,1.08,-12.588907841978402,1.2,-3.1665090199174544,1.28,102.63594661451894
1701271010.1096292,VRU_Adult_Using_Bicycle,11.47448693788969,0.96,-2.1888747857167195,1.64,-3.4915408537938037,1.65,70.2612955863717
1701271010.1096292,VRU_Adult_Using_Bicycle,25.540967268102314,0.89,-22.794531878303083,1.53,-3.32459721845739,1.38,-143.20199741358851
1701271010.209629,VRU_Adult_Using_Wheelchair,22.931141563083816,1.08,-10.90651305862095,1.2,-3.128208077472188,1.28,-71.01411541628039
1701271010.209629,VRU_Adult_Using_Bicycle,11.506875038146978,0.96,-2.180378452936812,1.64,-3.4979349295298254,1.65,75.6533464386702
1701271010.209629,VRU_Adult_Using_Bicycle,25.53239945002965,0.89,-22.81283841814314,1.53,-3.338629058429173,1.38,-142.9782045404725
1701271010.309629,VRU_Adult_Using_Wheelchair,22.96499798215669,1.08,-11.175089420943426,1.2,-3.1577108892901182,1.28,-71.3164230962241
1701271010.309629,VRU_Adult_Using_Bicycle,11.46948917095478,0.96,-2.196445547617402,1.64,-3.494117259979247,1.65,72.33574896201903
1701271010.309629,VRU_Adult_Using_Bicycle,25.507167689005538,0.89,-22.80352109273275,1.53,-3.347405767440796,1.38,-141.64872986207592
1701271010.409629,VRU_Adult_Using_Wheelchair,23.379517481877254,1.08,-13.06129986506242,1.2,-3.20478736437284,1.28,102.54237477733676
1701271010.409629,VRU_Adult_Using_Bicycle,11.471142005920417,0.96,-2.1804575284322123,1.64,-3.5453884124755857,1.65,71.56988682573791
1701271010.409629,VRU_Adult_Using_Bicycle,25.547300465901696,0.89,-22.771633911132817,1.53,-3.320928939183553,1.38,-147.47398131246027
1701271010.509629,VRU_Adult_Using_Bicycle,11.479740876417898,0.96,-2.1743653187384973,1.64,-3.4917976856231685,1.65,74.32906796598395
1701271010.509629,VRU_Adult_Using_Wheelchair,23.038291637714092,1.08,-11.502309418641604,1.2,-3.161173976384676,1.28,-71.24944074066994
