Timestamps,subclass,x_center,x_length,y_center,y_length,z_center,z_length,z_rotation
1708650928.335672,VRU_Adult,36.77932866414388,0.83,-33.67605336507162,0.75,-1.9359611272811887,1.59,119.54713237929384
1708650928.435672,VRU_Adult,38.016719818115234,0.83,-43.16331958770752,0.75,-1.8448306322097774,1.59,-120.75677897923995
1708650928.535672,VRU_Adult,36.727648417154946,0.83,-33.539370218912765,0.75,-1.641157666842142,1.59,104.5430445725542
1708650928.835672,VRU_Adult,36.78360939025879,0.83,-33.66240119934082,0.75,-2.1053443253040287,1.59,124.3459048903249
1708650929.035672,VRU_Adult,37.830290113176616,0.83,-38.1801768711635,0.75,-2.18703051975795,1.59,-68.90796423693817
1708650929.235672,VRU_Adult,36.78628444671631,0.83,-33.653554916381836,0.75,-2.1051466166973087,1.59,121.29865627382605
1708650929.335672,VRU_Adult,38.32292302449545,0.83,-40.16201273600261,0.75,-1.6185478766759218,1.59,103.30549465739783
1708650929.535672,VRU_Adult,39.65047988891602,0.83,-44.379673004150405,0.75,-2.013339304924009,1.59,138.54184185831963
1708650929.6356719,VRU_Adult,38.736093521118164,0.83,-40.597190380096436,0.75,-2.1696582287549955,1.59,107.7265002543852
1708650929.935672,VRU_Adult,36.73387145996094,0.83,-33.92666778564453,0.75,-1.9195404291152947,1.59,-93.57535436659506
1708650930.235672,VRU_Adult,36.74475936889649,0.83,-33.91598358154297,0.75,-1.919791483879088,1.59,-93.2974180510642
1708650930.335672,VRU_Adult,38.25682176862444,0.83,-43.89684295654297,0.75,-2.087851507323127,1.59,-15.908136867192852
1708650930.835672,VRU_Adult,36.77441914876302,0.83,-33.67155583699544,0.75,-1.9355965058008833,1.59,121.11744847956845
1708650930.935672,VRU_Adult,38.245238304138184,0.83,-43.50098133087158,0.75,-1.6056051254272443,1.59,99.83318144979857
1708650931.035672,VRU_Adult,36.789201736450195,0.83,-33.66665554046631,0.75,-2.105484038591384,1.59,119.18102394336309
1708650931.235672,VRU_Adult,36.75000095367432,0.83,-33.601033210754395,0.75,-1.8126120567321753,1.59,104.68771845759353
1708650931.935672,VRU_Adult,38.24381764729819,0.83,-42.943073272705085,0.75,-1.677954037984209,1.59,-113.8702435604105
1708650932.035672,VRU_Adult,39.4170789718628,0.83,-41.9499626159668,0.75,-2.2009226381778704,1.59,108.14823673174747
1708650932.235672,VRU_Adult,38.364584350585936,0.83,-43.5634033203125,0.75,-1.8321688175201394,1.59,-15.47476414921302
1708650932.335672,VRU_Adult,38.152125040690116,0.83,-40.134054819742836,0.75,-1.733868837356564,1.59,109.06460129254984
1708650932.435672,VRU_Adult,36.74263095855713,0.83,-33.58243465423583,0.75,-1.8119663298130022,1.59,106.3445689292088
1708650932.535672,VRU_Adult,36.76997947692871,0.83,-36.00533676147461,0.75,-1.9456184506416299,1.59,-83.78992852534003
1708650933.335672,VRU_Adult,37.7441380818685,0.83,-43.72088623046875,0.75,-1.7917027076085386,1.59,30.28938833671827
1708650933.735672,Passenger_Vehicle,19.39110660552979,2.6,7.364999108844332,5.08,-3.232792152298821,1.85,-19.83116481988071
1708650933.735672,VRU_Adult,36.767788887023926,0.83,-33.954323768615716,0.75,-2.1154391169548012,1.59,-83.70090796797999
1708650934.035672,Passenger_Vehicle,19.392916606022762,2.6,7.2049027222853415,5.08,-3.3361867941342855,1.85,150.85265663706483
1708650934.1356719,VRU_Adult,36.743485450744636,0.83,-33.605173110961914,0.75,-1.8125829100608821,1.59,104.01084717554022
1708650934.435672,VRU_Adult,36.78049755096436,0.83,-33.661375999450684,0.75,-2.10498386621475,1.59,122.7860906843939
1708650934.935672,Passenger_Vehicle,19.17452478408814,2.6,7.523855042457581,5.08,-3.3165545344352716,1.85,111.2678713514027
1708650934.935672,VRU_Adult,36.780487060546875,0.83,-33.65546226501465,0.75,-2.1049141287803637,1.59,125.6191306794299
1708650935.1356719,VRU_Adult,38.639040629069015,0.83,-39.37065188090008,0.75,-2.0158786972363774,1.59,108.09373795149668
1708650935.335672,VRU_Adult,36.75348949432373,0.83,-33.9491024017334,0.75,-2.1148982048034655,1.59,-83.51146522134226
1708650935.6356719,VRU_Adult,38.866585625542534,0.83,-39.93456522623698,0.75,-2.2562284999423543,1.59,108.64830742989874
1708650935.935672,VRU_Adult,36.78256130218506,0.83,-33.6605863571167,0.75,-2.105210602283476,1.59,121.38360505256534
1708650936.1356719,Passenger_Vehicle,19.822708476673473,2.6,6.271274696696887,5.08,-3.4901564988222984,1.85,4.64279380837461
1708650936.235672,VRU_Adult,36.77532577514649,0.83,-33.65961837768555,0.75,-2.104838430881499,1.59,119.41990109490375
1708650936.435672,VRU_Adult,38.510569254557296,0.83,-39.81398561265733,0.75,-2.2185208797454816,1.59,107.47144418151137
1708650936.535672,VRU_Adult,39.06673889160156,0.83,-44.13751907348633,0.75,-1.9300744295120222,1.59,136.2802685114417
1708650936.6356719,VRU_Adult,36.79292551676432,0.83,-33.71089299519856,0.75,-2.324153502782185,1.59,-20.079125945276683
1708650936.935672,VRU_Adult,36.773088455200195,0.83,-33.670945167541504,0.75,-2.1050711572170244,1.59,119.66403863406971
1708650937.935672,VRU_Adult,36.7702226638794,0.83,-33.65039730072022,0.75,-2.1044370830059043,1.59,120.9443152064215
1708650938.1356719,VRU_Adult,37.27370262145997,0.83,-36.090741157531745,0.75,-1.7900192439556113,1.59,-71.88057359005992
1708650938.335672,VRU_Adult,36.77667617797852,0.83,-36.01725482940674,0.75,-1.9461767673492405,1.59,-83.84251506593628
1708650938.735672,VRU_Adult,10.765696525573738,0.83,-3.0503509839375824,0.75,-3.487673938274382,1.59,174.6838861565762
1708650938.935672,VRU_Adult,40.5399658203125,0.83,-45.04976577758789,0.75,-2.4715869188308717,1.59,147.2557062186463
1708650939.235672,VRU_Adult,40.50401611328125,0.83,-45.00790634155273,0.75,-2.469674396514892,1.59,148.38713453674129
1708650939.335672,VRU_Adult,36.76947784423828,0.83,-33.668978691101074,0.75,-2.1047513186931597,1.59,116.32377171762172
1708650939.435672,VRU_Adult,36.76053524017334,0.83,-33.64766311645508,0.75,-2.104105621576308,1.59,122.85523314842837
1708650939.535672,VRU_Adult,38.90851593017579,0.83,-40.17124720982143,0.75,-2.2925347600664394,1.59,108.24924240680919
1708650939.6356719,VRU_Adult,36.7370849609375,0.83,-33.9172966003418,0.75,-1.9194844245910638,1.59,-93.03428135511359
1708650939.935672,VRU_Adult,36.787428855896,0.83,-33.98009014129639,0.75,-2.116870015859602,1.59,-85.33075097841837
1708650940.1356719,VRU_Adult,38.042064666748054,0.83,-42.22360610961914,0.75,-2.157333537936209,1.59,109.45257706846326
1708650940.335672,VRU_Adult,37.40883000691732,0.83,-43.500404357910156,0.75,-2.124178886413573,1.59,72.4931179863632
1708650940.535672,VRU_Adult,10.765649428734417,0.83,-3.052061722828794,0.75,-3.47433774287884,1.59,179.31184132655503
1708650940.735672,Passenger_Vehicle,20.285831227022058,2.6,4.055823241963103,5.08,-3.2105944296892948,1.85,3.1143510564358423
1708650940.735672,VRU_Adult,39.55766010284424,0.83,-42.03760242462158,0.75,-2.1189540624618517,1.59,108.75016357522385
1708650940.935672,VRU_Adult,38.546243667602546,0.83,-41.49697208404541,0.75,-2.081396341323852,1.59,106.62249493887249
1708650941.1356719,Passenger_Vehicle,20.260650333605316,2.6,3.8367364030135276,5.08,-3.17663476341649,1.85,1.5106977573335145
1708650941.235672,Passenger_Vehicle,19.292994260787967,2.6,6.47866930067539,5.08,-3.215255439281463,1.85,109.50182419725695
