Timestamps,subclass,x_center,x_length,y_center,y_length,z_center,z_length,z_rotation
1699487756.770435,VRU_Adult,32.347500801086426,0.83,-23.12469482421875,0.75,-2.6462106704711905,1.59,-67.90293326088681
1699487757.9704351,VRU_Adult,32.5774827003479,0.83,-23.68778085708618,0.75,-2.7097322245438877,1.59,-67.71671010873075
1699487760.070435,VRU_Adult_Using_Bicycle,28.71991191190832,0.96,-10.256600492140826,1.64,-3.1836483338299906,1.65,-106.19069603725677
1699487763.170435,VRU_Adult_Using_Bicycle,28.70885606245561,0.96,-10.251645261591133,1.64,-3.197209900075738,1.65,78.56458441169622
1699487765.870435,VRU_Adult_Using_Bicycle,28.756528642442497,0.96,-10.179051399230962,1.64,-3.2098206149207207,1.65,-95.73402853915417
1699487765.9704351,VRU_Adult_Using_Bicycle,28.68639771143596,0.96,-10.307552019755047,1.64,-3.166606485843657,1.65,75.00535060064665
1699487766.570435,VRU_Adult_Using_Bicycle,28.728488286336262,0.96,-10.2487325668335,1.64,-3.1423094272613508,1.65,78.59775615399973
1699487766.9704351,VRU_Adult_Using_Bicycle,28.71657218933106,0.96,-10.269002914428713,1.64,-3.1389717102050767,1.65,76.67344575730219
1699487767.9704351,VRU_Adult,29.645655526055236,0.83,-13.752684593200687,0.75,-2.9107377794053804,1.59,-69.54979586456037
1699487769.370435,Passenger_Vehicle,10.2741506099701,2.6,25.408163547515862,5.08,-4.440745711326597,1.85,-66.01143706497498
1699487769.670435,Passenger_Vehicle,14.597812294960024,2.6,5.605149586995439,5.08,-3.6598417758941637,1.85,-71.91801331422752
1699487769.870435,Passenger_Vehicle,11.988299942016608,2.6,18.263569641113282,5.08,-3.973156595230101,1.85,172.86381338940106
1699487769.9704351,Passenger_Vehicle,11.943708346440246,2.6,16.71943913973295,5.08,-4.0255061112917385,1.85,107.60520459382123
1699487770.070435,Passenger_Vehicle,12.141631285349533,2.6,16.0592413743337,5.08,-3.9988938371340423,1.85,123.88566368956363
1699487770.670435,Passenger_Vehicle,13.759777005513513,2.6,9.511235682169595,5.08,-3.734182310104369,1.85,81.93164541609129
1699487770.770435,VRU_Adult,21.77924149377006,0.83,-27.151263918195458,0.75,-3.0102520159312656,1.59,126.55126028584236
1699487771.270435,Passenger_Vehicle,17.893508415222172,2.6,-9.695768718719483,5.08,-2.9236954319477078,1.85,-66.02871721158826
1699487772.570435,VRU_Adult,22.082361173629764,0.83,-25.984690999984746,0.75,-2.988084536790848,1.59,159.0214260310403
1699487772.570435,Passenger_Vehicle,15.539614147610138,2.6,-3.440448257658223,5.08,-3.1418492264217797,1.85,-138.84733518366212
1699487772.670435,VRU_Adult,22.05916398944277,0.83,-25.955694140809957,0.75,-2.8818216540596704,1.59,-90.81763407528476
