Timestamps,subclass,x_center,x_length,y_center,y_length,z_center,z_length,z_rotation
1710439747.505919,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,10.378041386604316,0.97,-17.93084692955018,1.56,-3.2232803404331207,1.68,-125.64823569327052
1710439747.505919,VRU_Adult,22.99542906790069,0.83,-25.53133889400598,0.75,-2.6780820398619682,1.59,149.8312989689138
1710439747.505919,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,5.944279630978908,0.99,-6.888372222582504,1.12,-4.161797046661376,1.58,0.9595292146681315
1710439747.505919,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,28.954927444458015,0.99,-22.030723094940193,1.12,-3.9191093444824228,1.58,53.09390003479143
1710439747.605919,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,10.430780029296884,0.97,-17.9076852798462,1.56,-3.224341034889221,1.68,-137.66276170948666
1710439747.605919,VRU_Adult,22.996790458416122,0.83,-25.53433918130809,0.75,-2.699384492019127,1.59,151.37051616353276
1710439747.605919,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,5.92115416893593,0.99,-6.868856650132404,1.12,-4.1488002446981564,1.58,4.2455735082217885
1710439747.7059188,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,10.420036411285407,0.97,-17.918036460876472,1.56,-3.22489447593689,1.68,-137.16268936116163
1710439747.7059188,VRU_Adult,22.98289128712246,0.83,-25.538229261125842,0.75,-2.724508115223476,1.59,152.07122051132677
1710439747.7059188,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,5.9159262577692715,0.99,-6.869487484296165,1.12,-4.169861435890197,1.58,3.6525354199556306
1710439747.805919,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,10.42772971259224,0.97,-17.90187602572972,1.56,-3.2232888539632163,1.68,-137.27546898940528
1710439747.805919,VRU_Adult,22.99669907887777,0.83,-25.529774411519373,0.75,-2.7608733892440798,1.59,146.47713088584084
1710439747.805919,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,5.94050605480488,0.99,-6.864652560307434,1.12,-4.1521505759312545,1.58,2.336113189159687
1710439747.9059188,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,10.346601349966875,0.97,-17.951069695608968,1.56,-3.223532846995763,1.68,-116.51115818648256
1710439747.9059188,VRU_Adult,23.000517456619832,0.83,-25.53579676592792,0.75,-2.6652088076980025,1.59,152.01968483291742
1710439747.9059188,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,5.9093018599918965,0.99,-6.855159521102911,1.12,-4.1433060339518955,1.58,2.9175986311417463
1710439747.9059188,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,28.95690155029298,0.99,-22.03305435180665,1.12,-3.919430673122407,1.58,52.90875647406145
1710439748.005919,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,10.422267818450937,0.97,-17.921315193176277,1.56,-3.2255093336105354,1.68,-136.08598847805877
1710439748.005919,VRU_Adult,22.98081982135773,0.83,-25.53298628330231,0.75,-2.7078640237450604,1.59,153.79725318307868
1710439748.005919,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,5.863503566155074,0.99,-6.860896000495327,1.12,-4.13158737696134,1.58,5.069362388511047
1710439748.005919,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,29.001017093658458,0.99,-21.970057964324962,1.12,-3.919109404087067,1.58,54.70445780893396
1710439748.105919,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,10.384515047073373,0.97,-17.929389476776134,1.56,-3.2235877811908726,1.68,-125.58049443108584
1710439748.105919,VRU_Adult,22.998174531119215,0.83,-25.540257522038054,0.75,-2.6958607690674916,1.59,148.7417972809579
1710439748.105919,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,5.863785306612658,0.99,-6.865245580673218,1.12,-4.147038420041402,1.58,5.0170985373484625
1710439748.105919,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,28.93016242980958,0.99,-22.068938573201507,1.12,-3.9194663365681968,1.58,54.51289404075321
1710439748.2059188,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,10.424625396728526,0.97,-17.91900787353516,1.56,-3.225386357307434,1.68,-137.1098780197403
1710439748.2059188,VRU_Adult,23.00417275264346,0.83,-25.5385610646215,0.75,-2.711196373248923,1.59,150.8423442394101
1710439748.2059188,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,5.916450436909998,0.99,-6.865169874827071,1.12,-4.1428249835968005,1.58,0.9221599937969178
1710439748.2059188,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,28.9698112487793,0.99,-22.015464782714854,1.12,-3.9194092750549316,1.58,-120.73396020190512
1710439748.305919,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,10.41911199357775,0.97,-17.910428576999248,1.56,-3.2237671216328945,1.68,-133.57042846159555
1710439748.305919,VRU_Adult,23.024349848429367,0.83,-25.546486112806537,0.75,-2.7238932362309214,1.59,148.83568834767343
1710439748.305919,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,5.878905112926782,0.99,-6.851604608389052,1.12,-4.128251607601459,1.58,3.9642613956891695
1710439748.305919,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,28.96397924423219,0.99,-22.00570964813233,1.12,-3.9182525873184213,1.58,-119.83507190552868
1710439748.4059188,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,10.426854515075693,0.97,-17.91865940093995,1.56,-3.2255093336105345,1.68,-136.18380852745858
1710439748.4059188,VRU_Adult,23.007359043244396,0.83,-25.5385366870511,0.75,-2.719221007439398,1.59,150.87293750755398
1710439748.4059188,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,5.943800376011783,0.99,-6.856360325446499,1.12,-4.150682651079617,1.58,1.71147980443541
1710439748.4059188,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,28.971826934814466,0.99,-22.014152145385747,1.12,-3.919494962692261,1.58,-120.04000088648749
