000125.pid, fire_hydrant, 5.148528476556152, -16.180627346038822, -3.426630119482676, 0.3009081482887268,-94.1688389595698
000126.pid, fire_hydrant, 5.213838577270516, -16.251857916514084, -3.435126092698839, 0.32185807824134827,148.32528409054962
000130.pid, person, 5.141930007934574, -16.27065372467041, -3.419243979454039, 0.35833117365837097,7.137099674016523
000133.pid, person, 5.1978566463177085, -16.180372678316562, -3.399285921683677, 0.3779241144657135,-142.0149121168068
000134.pid, person, 5.317357356731713, -16.131345455463116, -3.397354896251971, 0.3483888804912567,-151.81781463567822
000135.pid, person, 5.330842892328903, -16.16579707463583, -3.404726922512053, 0.3746969699859619,27.758382873378796
000136.pid, person, 5.453301770346511, -16.13935892922538, -3.407509888921464, 0.41423293948173523,-153.08990693338083
000137.pid, person, 5.547559001229034, -16.21685929731889, -3.405838619578967, 0.40042203664779663,-21.206463351811845
000138.pid, person, 5.6109637737274225, -16.269064331054686, -3.414093494415282, 0.30443936586380005,-25.682787327230134
000148.pid, person, 6.527940241495776, -16.425247955322273, -3.268817679087321, 0.3044363260269165,-17.595279811964193
000151.pid, person, 6.692508954268244, -16.600729428804843, -3.20609527367812, 0.3749552071094513,-71.89957881003599
000157.pid, person, 7.0189205169677775, -16.974505106608074, -3.196559556325276, 0.3322235345840454,-68.65932006596472
000170.pid, person, 8.19799560308457, -17.1833131313324, -3.197504132986068, 0.41063886880874634,-28.61576919405757
000171.pid, person, 8.209662858177639, -17.15178960912368, -3.177405062843771, 0.4456513822078705,-12.37526335606059
000172.pid, person, 8.27095656924778, -17.252824465433758, -3.2242072158389616, 0.4754546582698822,-28.593330549620923
000174.pid, person, 8.41804592950004, -17.248884882245743, -3.192666717938014, 0.32648298144340515,-27.205021794002292
000175.pid, person, 8.567230785594274, -17.347092796774472, -3.1427045990439004, 0.6695472598075867,-31.32274438672247
000176.pid, person, 8.562968307071266, -17.3009803560045, -3.1901761690775547, 0.4943850040435791,-30.317531902197118
000176.pid, chair, 8.562968307071268, -17.300980356004505, -3.190176169077555, 0.3164374828338623,-30.317531902197686
000177.pid, person, 8.67959308624268, -17.41811137729221, -3.1371648708979283, 0.5648504495620728,-33.2535102269596
000178.pid, person, 8.71142807873813, -17.41304232857444, -3.226923595775257, 0.45614755153656006,-35.19568884789036
000179.pid, person, 8.73505995008681, -17.42603429158529, -3.2567257086435943, 0.43952426314353943,-41.90865138117756
000180.pid, person, 8.818038577125192, -17.49581491379511, -3.303886663346062, 0.44919759035110474,-45.31255179139595
000181.pid, person, 8.875895690917975, -17.51344556808472, -3.316908633708953, 0.4477788805961609,-38.497223803815054
000182.pid, person, 8.904461358722893, -17.522714414094622, -3.294758997465434, 0.37098193168640137,-40.59311699306778
000183.pid, person, 8.996198844909673, -17.54299402236939, -3.365393781661987, 0.46449458599090576,-32.688413703523224
000184.pid, person, 9.073204864155166, -17.554594039916992, -3.3785917542197477, 0.42900845408439636,3.7592932821128264
000185.pid, person, 9.136987296017738, -17.55011402476918, -3.3419791893525552, 0.6485517621040344,2.4605654321691053
000186.pid, person, 9.225868648952913, -17.54668288760715, -3.3775344822141853, 0.54744952917099,1.1927779696298375
000187.pid, person, 9.28507568961696, -17.569802434820883, -3.4435794604452017, 0.6874090433120728,6.415225111069265
000188.pid, person, 9.328488395327616, -17.594759804861887, -3.4377013842264796, 0.6475789546966553,22.244911880246832
000189.pid, person, 9.46732348487491, -17.619865780784973, -3.408090296245755, 0.6942748427391052,-3.355585792925119
000190.pid, person, 9.548032760620123, -17.6477165222168, -3.3924897760152803, 0.6559927463531494,-10.126544213155817
000191.pid, person, 9.581690339481135, -17.645226085887234, -3.3914493532741763, 0.641234815120697,-8.613971876652172
000192.pid, person, 9.627648472785955, -17.70804572105408, -3.4096143990755063, 0.35667893290519714,-16.225124795568025
000198.pid, person, 10.024230778217323, -17.943749308586128, -3.4475856274366383, 0.416220098733902,1.5644607776101724
000199.pid, person, 10.105073165893563, -18.006857172648118, -3.5146369775136312, 0.3415978252887726,3.325257738761026
000202.pid, person, 10.334072291851053, -18.11420822143555, -3.3735709190368652, 0.3652844727039337,1.7362181001317172
000203.pid, person, 10.381556391716012, -18.10902905464173, -3.4417447447776794, 0.40016546845436096,18.63679942795451
000204.pid, person, 10.45106840133668, -18.157297611236583, -3.4286136825879416, 0.4125725328922272,-16.091657658083868
000205.pid, person, 10.558267373305107, -18.215031697199898, -3.538765760568472, 0.33756256103515625,-3.357229271577978
000206.pid, person, 10.62697197840765, -18.207564720740695, -3.518939330027654, 0.3903736174106598,-0.4234223308966163
000214.pid, person, 11.21298650105795, -18.64679692586264, -3.3934373537699383, 0.3804139792919159,-4.830096402922377
000214.pid, person, 11.238912642002111, -20.83349692821503, -3.6562711298465715, 0.3514740765094757,-81.71159575938205
000214.pid, car, 11.54912260304327, 20.25907682335895, -3.994674153949903, 0.8705182671546936,112.30702667662295
000215.pid, person, 11.322580337524418, -20.30770746866862, -3.49542835023668, 0.4977397918701172,-82.89061779632328
000215.pid, person, 11.283660292625434, -18.74368047714234, -3.3387152552604675, 0.4718799591064453,-56.38700732003034
000215.pid, car, 11.891355163172676, 18.791382036711042, -3.9619029697618977, 0.8266346454620361,109.49421965737855
000216.pid, person, 11.31567978858948, -20.458176136016846, -3.5734522342681876, 0.6794350147247314,-83.04021285982571
000216.pid, person, 11.316803677876797, -18.744979476928716, -3.368866697947184, 0.43045708537101746,161.37165887979387
000216.pid, car, 12.333296094621932, 16.943318571363175, -4.02953118937356, 0.8496112823486328,110.39476126677927
000217.pid, person, 11.405677159627283, -20.34579287634956, -3.5212826066546956, 0.6789065003395081,-83.07599924729288
000217.pid, person, 11.379099958083216, -18.811163173002363, -3.3755630605361047, 0.4771571457386017,-4.237386756192569
000217.pid, car, 12.596502053110228, 15.589945592378315, -3.950858003214785, 0.8937225937843323,119.36487441397801
000218.pid, person, 11.462634086608894, -20.87237771352132, -3.5293164253234846, 0.5944043397903442,-84.215375205269
000218.pid, person, 11.431838607788093, -18.96042086283366, -3.347593784332276, 0.4902920126914978,-67.95321854072552
000218.pid, car, 12.765456279118858, 15.019055048624672, -3.9202051858107243, 0.8723649978637695,113.37971673620879
000219.pid, person, 11.50013234398582, -20.28834785114635, -3.421014406464316, 0.5369786620140076,-84.80949029872701
000219.pid, person, 11.512099933624274, -19.06455717086792, -3.2793771624565125, 0.4517744183540344,-56.43562780153417
000219.pid, car, 12.853691646030974, 14.22914323352632, -3.8612624577113555, 0.8613821268081665,115.15308605243358
000220.pid, person, 11.523066467709018, -19.095931900872127, -3.2899254030651517, 0.6599372029304504,-17.042905747303514
000220.pid, person, 11.544149345821808, -20.201229731241863, -3.3959276278813673, 0.3070181608200073,-83.96722996803382
000220.pid, car, 13.315704204418044, 13.061732998600712, -3.8451433976491285, 0.8805783987045288,113.48813038262755
000221.pid, person, 11.566660095663641, -19.177980647367594, -3.237852040459128, 0.7172428965568542,-43.369855712934594
000221.pid, person, 11.525984814292508, -20.887605968274567, -3.49115534832603, 0.37956681847572327,-84.99203970332891
000221.pid, car, 13.61372756958008, 12.417077024777731, -3.8819700578848515, 0.874025821685791,98.92243963019138
000222.pid, person, 11.621946493784593, -19.21930736965604, -3.2566680775748362, 0.5920689105987549,-48.727871718196994
000222.pid, person, 11.563945399390335, -20.65325090620253, -3.445312990082634, 0.36773881316185,-85.34601080543385
000222.pid, car, 13.728204727172853, 11.29579704284668, -3.819545288085937, 0.8928462266921997,100.94616254069304
000223.pid, person, 11.712600657814432, -19.29664441158897, -3.244618215058979, 0.6419658064842224,-34.87288984088122
000223.pid, car, 13.863670473513398, 10.04974605726159, -3.7523765252984083, 0.8094401359558105,102.11644662486992
000224.pid, person, 11.769558065077845, -19.327272527358115, -3.2489647584802963, 0.5222958326339722,-33.95878870074818
000224.pid, car, 13.988054568950949, 8.752271138704739, -3.7062983329479504, 0.7973475456237793,93.5884821754883
000225.pid, person, 11.799164247512824, -19.41747798919678, -3.265508246421814, 0.7512702941894531,-85.82410701451136
000225.pid, car, 14.039550900459291, 7.607178002595901, -3.7055428549647327, 0.8155863881111145,86.9029535850899
000226.pid, person, 11.880016565322881, -19.450438785552983, -3.20558477640152, 0.7654695510864258,7.97255326256309
000226.pid, car, 14.193376400891474, 6.284420406117158, -3.6724561733358043, 0.8460367321968079,81.95076049770461
000227.pid, person, 11.780369377136237, -19.883101781209316, -3.247008530298869, 0.7381053566932678,-90.02944822563316
000227.pid, car, 14.342741230555944, 5.356295578820364, -3.727153485161917, 0.8648735284805298,85.03870640143482
000228.pid, person, 11.857203876270974, -19.92481141931871, -3.2522502927219166, 0.6724573373794556,-90.33780902487314
000228.pid, car, 14.481824592307763, 4.381283168439511, -3.5923655474627454, 0.8254649043083191,90.47617879572235
000229.pid, person, 11.874694883823398, -20.039222121238712, -3.2431343346834187, 0.6606878042221069,-90.97685849919273
000229.pid, car, 14.705612500508629, 3.011670592285336, -3.6558442796979627, 0.8227632641792297,86.59954723368489
000230.pid, person, 11.950283611522009, -20.090195263133335, -3.244706700829899, 0.6131321787834167,-91.48060860854079
000230.pid, car, 14.780517601385352, 2.0434091498212084, -3.639396452322238, 0.7175137400627136,100.53607248817654
000231.pid, person, 11.911610412597664, -20.612284215291346, -3.302263021469116, 0.6984432339668274,-91.42414984153666
000231.pid, car, 14.783585963041888, 0.9206550252502353, -3.687939312147057, 0.781105101108551,98.77622290202649
000232.pid, person, 11.972043786730092, -20.67488397870746, -3.298848560878209, 0.6668455004692078,-91.73438912888747
000232.pid, car, 14.94401009877523, -0.2656365921513937, -3.7027828534444165, 0.7949813008308411,94.37316500270758
000233.pid, person, 12.030750179290777, -20.857829570770267, -3.4922706723213195, 0.6149258613586426,-92.22675765671949
000233.pid, car, 15.204264890579953, -1.68438162335328, -3.7236310073307575, 0.6071792244911194,96.24986304714594
000234.pid, person, 12.031336402893071, -21.425811195373537, -3.5390820860862733, 0.5719591379165649,-91.98918829627965
000234.pid, car, 15.200354928555699, -2.24949099578004, -3.610969869986824, 0.8064284920692444,105.20728809593301
000235.pid, person, 12.099953112394918, -21.350780321204148, -3.5474147071009097, 0.4496217966079712,-92.64341845263863
000235.pid, car, 15.319619178771976, -3.3528675389917297, -3.5964577072545096, 0.5423499941825867,103.11464010088484
000236.pid, person, 12.170176863670354, -21.216295242309574, -3.5453345328569412, 0.5815619826316833,-93.71001599801468
000236.pid, car, 15.741468055575504, -4.823960065841676, -3.471393557155833, 0.7934415340423584,94.51532604581196
000237.pid, person, 12.197403104681722, -21.395313463713, -3.556651341287714, 0.6992189884185791,-94.5782644456813
000237.pid, car, 15.810560629918028, -5.87262615790734, -3.465935409069061, 0.7994335293769836,93.13907069415548
000238.pid, person, 12.158285241377984, -21.708706805580547, -3.555178654821296, 0.4569917321205139,-94.3094190230035
000238.pid, car, 15.8811929112389, -6.910138300486975, -3.409618252799624, 0.7205052375793457,95.54085281097099
000239.pid, person, 12.278037207467218, -21.399422963460292, -3.570412862868536, 0.7132667303085327,-95.6107274518553
000239.pid, car, 16.042792647632204, -8.551941038957285, -3.520287659630846, 0.843085765838623,94.48016351284431
000240.pid, person, 12.350803274857377, -21.287040208515375, -3.6028695106506348, 0.712101936340332,-96.35938822106019
000240.pid, car, 16.081115672462868, -9.716289453339158, -3.4607085094117283, 0.7753919363021851,91.7366191876114
000241.pid, person, 12.36907070333308, -21.45160189541904, -3.56711622801694, 0.7090857625007629,-97.10829540596842
000241.pid, car, 16.094530938163636, -10.797759684305342, -3.486407673548138, 0.7856501340866089,91.12533256099961
000242.pid, person, 12.332070302963263, -21.59239473342896, -3.6089678168296815, 0.419775128364563,-96.50989839003216
000242.pid, car, 16.13910101078175, -11.680926958719889, -3.4555157643777346, 0.8038216233253479,99.07570837635254
000242.pid, car, 15.142604571122392, -9.848504029787508, -3.6145925063353315, 0.7102419137954712,-96.22685628854543
000243.pid, person, 12.613138914108282, -20.746434020996098, -3.41290329694748, 0.5637785196304321,-104.10364544710518
000243.pid, car, 15.315241241455084, -10.777142620086677, -3.6969452857971197, 0.7382681965827942,52.24689938022296
000243.pid, car, 16.235731765405454, -12.807794257776061, -3.4879404146279858, 0.6886012554168701,95.82565797959117
