Timestamps,subclass,x_center,x_length,y_center,y_length,z_center,z_length,z_rotation
1707257962.901466,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,7.571915558406293,1.11,-16.68042428152902,1.15,-2.9486329214913494,1.68,-145.86186834965477
1707257962.901466,VRU_Adult_Using_Bicycle,22.804040206106084,0.96,-25.37151728178326,1.64,-2.76624183905752,1.65,-129.98251469732247
1707257962.901466,Passenger_Vehicle,22.847975730896,2.6,-25.33299516042074,5.08,-2.83401415348053,1.85,44.91800055869174
1707257963.0014658,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,7.587999343872075,1.11,-16.665769338607788,1.15,-2.9367797672748557,1.68,-157.69781956544634
1707257963.0014658,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,22.954318219965156,1.11,-26.388653581792656,1.15,-2.696823022582313,1.68,-74.40558931138116
1707257963.0014658,VRU_Adult_Using_Bicycle,22.689351916313175,0.96,-25.48604536056519,1.64,-2.7009370177984233,1.65,-127.23909482581143
1707257963.0014658,Passenger_Vehicle,22.844535950691473,2.6,-25.35832214355469,5.08,-2.817069584323514,1.85,58.740870064399196
1707257963.101466,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,7.592653751373295,1.11,-16.689739227294925,1.15,-2.966988245646158,1.68,-149.92278564266445
1707257963.101466,VRU_Adult_Using_Bicycle,22.83164423162287,0.96,-25.320606751875445,1.64,-2.679823644233472,1.65,-120.80630794548992
1707257963.101466,Passenger_Vehicle,22.826277171864234,2.6,-25.336324747870954,5.08,-2.7951366270289704,1.85,-113.26379356353542
1707257963.2014658,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,7.683340966701513,1.11,-16.687357187271118,1.15,-3.12464854121208,1.68,12.672676774084978
1707257963.2014658,VRU_Adult_Using_Bicycle,22.78666727166427,0.96,-25.361480913664167,1.64,-2.722747802734374,1.65,-116.89196216034645
1707257963.2014658,Passenger_Vehicle,22.811769366264347,2.6,-25.347990930080417,5.08,-2.759855419397354,1.85,74.25281977680997
1707257963.301466,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,7.60103861490886,1.11,-16.71071529388428,1.15,-2.936699867248533,1.68,-150.8647256710708
1707257963.301466,VRU_Adult_Using_Bicycle,22.81203084833482,0.96,-25.357865501852597,1.64,-2.7198416765998386,1.65,-126.77633405256907
1707257963.301466,Passenger_Vehicle,22.845620068636812,2.6,-25.33510393084902,5.08,-2.774753946246523,1.85,49.87323033162965
1707257963.401466,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,7.587593460083011,1.11,-16.73519172668457,1.15,-2.9571989059448227,1.68,-152.83364204081738
1707257963.401466,VRU_Adult_Using_Bicycle,22.802836577097576,0.96,-25.358080440097385,1.64,-2.739995843834347,1.65,-128.57109682878536
1707257963.401466,Passenger_Vehicle,22.84072795990975,2.6,-25.33989444855721,5.08,-2.784119536799769,1.85,-121.90906243583802
1707257963.5014658,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,7.657573143641161,1.11,-16.79660415649414,1.15,-2.940171758333841,1.68,44.317412023711
1707257963.5014658,VRU_Adult_Using_Bicycle,22.825327704934512,0.96,-25.34866950091194,1.64,-2.6678809769013343,1.65,-122.60806928147593
1707257963.5014658,Passenger_Vehicle,22.84458732604981,2.6,-25.330517133076988,5.08,-2.7451096296310427,1.85,57.94567989296725
1707257963.5014658,VRU_Adult_Using_Bicycle,22.656869594867416,0.96,-25.515954090998733,1.64,-2.706083554487962,1.65,-124.4587893835538
1707257963.601466,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,7.76197415590287,1.11,-16.80013155937196,1.15,-3.111748814582825,1.68,19.41564393094105
1707257963.601466,VRU_Adult_Using_Bicycle,22.810955614657015,0.96,-25.3672967343717,1.64,-2.736484173181894,1.65,-127.65671494541954
1707257963.601466,VRU_Adult_Using_Bicycle,22.613248961312433,0.96,-25.540764944893976,1.64,-2.891247715268816,1.65,-125.8575199917153
1707257963.601466,Passenger_Vehicle,22.8436938255064,2.6,-25.34777592074487,5.08,-2.773807594853063,1.85,62.55634427684315
1707257963.7014658,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,7.650539716084807,1.11,-16.838439941406264,1.15,-2.952060739199321,1.68,18.974950922859456
1707257963.7014658,VRU_Adult_Using_Bicycle,22.835553359985354,0.96,-25.35056882585798,1.64,-2.708968019485473,1.65,-124.7728884612726
1707257963.7014658,Passenger_Vehicle,22.84667564840878,2.6,-25.347821740543143,5.08,-2.794154805295608,1.85,55.00847461915518
1707257963.801466,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,7.772576475143438,1.11,-16.872579002380377,1.15,-3.1788645982742314,1.68,20.131110388324725
1707257963.801466,VRU_Adult_Using_Bicycle,22.797067356109622,0.96,-25.367896461486815,1.64,-2.758017015457152,1.65,-132.7964786607087
1707257963.801466,Passenger_Vehicle,22.85397472381592,2.6,-25.32580973307292,5.08,-2.7817892392476407,1.85,46.947705176645684
1707257963.801466,VRU_Adult_Using_Bicycle,22.644431304931643,0.96,-25.498635991414393,1.64,-2.774821472167969,1.65,-128.38139586244301
1707257963.901466,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,7.7056211829185575,1.11,-16.90910243988038,1.15,-2.9586179554462437,1.68,-146.58174498690366
1707257963.901466,VRU_Adult_Using_Bicycle,22.833284320253316,0.96,-25.347562500924774,1.64,-2.728074435031775,1.65,-124.21623295136149
1707257963.901466,Passenger_Vehicle,22.85323750972748,2.6,-25.340282857418064,5.08,-2.7814608737826347,1.85,56.66884019906188
1707257963.901466,VRU_Adult_Using_Bicycle,22.656492966872,0.96,-25.513658963716953,1.64,-2.70653746678279,1.65,-123.84411745527282
1707257964.0014658,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,7.722055912017829,1.11,-16.922035762241908,1.15,-2.9729498795100606,1.68,-151.70791915790056
1707257964.0014658,VRU_Adult_Using_Bicycle,22.811367143903464,0.96,-25.335146931239535,1.64,-2.732315962655203,1.65,-122.38551329488078
1707257964.0014658,Passenger_Vehicle,22.830862352924967,2.6,-25.32158414779171,5.08,-2.820810956339683,1.85,-113.30239138498382
1707257964.0014658,VRU_Adult_Using_Bicycle,22.655121667044508,0.96,-25.50863633837019,1.64,-2.7487163714000156,1.65,-125.3704060469054
1707257964.101466,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,7.6110003590583855,1.11,-17.117626428604126,1.15,-3.1588294804096213,1.68,-115.29713025241134
1707257964.101466,VRU_Adult_Using_Bicycle,22.807454668242357,0.96,-25.36551232173525,1.64,-2.738276711825666,1.65,-123.7228150180668
1707257964.101466,Passenger_Vehicle,22.842251396179204,2.6,-25.322909100850428,5.08,-2.744997016588847,1.85,60.37041957061941
