Timestamps,subclass,x_center,x_length,y_center,y_length,z_center,z_length,z_rotation,bin_idx
1706054696.76744,VRU_Adult_Using_Stroller,21.729144573211673,0.97,-28.08505650929043,1.56,-3.008351641041892,1.68,77.1026136321392,000030
1706054696.76744,VRU_Child,25.82016785939535,0.68,-22.603625297546397,0.65,-3.144488692283631,1.08,179.54952838115526,000030
1706054696.76744,VRU_Adult_Using_Stroller,22.231112826954238,0.97,-30.154224655844953,1.56,-2.841781518676063,1.68,-69.73115140776059,000030
1706054696.86744,VRU_Adult_Using_Stroller,21.74940971091942,0.97,-28.015453056052884,1.56,-2.985699371055321,1.68,68.57633835429375,000031
1706054696.86744,VRU_Child,25.829680034092497,0.68,-22.579669134957452,0.65,-3.1502595288412913,1.08,-135.45249826057866,000031
1706054696.9674401,VRU_Adult_Using_Stroller,21.709974025857864,0.97,-28.07143698067501,1.56,-2.9550886729667925,1.68,72.21727171224397,000032
1706054696.9674401,VRU_Child,25.827475547790538,0.68,-22.596953709920253,0.65,-3.1403397321701054,1.08,176.7486100969692,000032
1706054697.06744,VRU_Adult_Using_Stroller,21.710722489790488,0.97,-28.057392062562887,1.56,-2.9853955976890796,1.68,64.90139562572678,000033
1706054697.06744,VRU_Child,25.822361373901373,0.68,-22.61024284362794,0.65,-3.150373506546021,1.08,170.36603687699042,000033
1706054697.06744,VRU_Adult_Using_Stroller,22.145942761347843,0.97,-29.831482667189377,1.56,-2.8214338055023775,1.68,-69.90583299833108,000033
1706054697.1674402,VRU_Adult_Using_Stroller,21.691172847041383,0.97,-28.043928075719773,1.56,-2.9984948900010853,1.68,67.97014510211228,000034
1706054697.1674402,VRU_Child,25.806745147705083,0.68,-22.600840759277354,0.65,-3.15344557762146,1.08,173.30179585460024,000034
1706054697.26744,VRU_Adult_Using_Stroller,21.68069015010711,0.97,-28.0144893277076,1.56,-2.99237222056235,1.68,63.212808200025776,000035
1706054697.26744,VRU_Child,25.819658006940575,0.68,-22.607536043439598,0.65,-3.1475203377859935,1.08,-163.3466299912761,000035
1706054697.26744,VRU_Adult_Using_Stroller,21.901596949650695,0.97,-28.864056807297928,1.56,-2.9563860159653874,1.68,-70.08956996957014,000035
1706054697.36744,VRU_Adult_Using_Stroller,21.67614067302031,0.97,-28.02012695985682,1.56,-2.960592206786661,1.68,60.976112127132346,000036
1706054697.36744,VRU_Child,25.81109085083009,0.68,-22.600336456298834,0.65,-3.152441549301148,1.08,174.24972990388267,000036
1706054697.4674401,VRU_Adult_Using_Stroller,21.632519976298017,0.97,-28.022997156778974,1.56,-2.9362396955490113,1.68,55.930533192195675,000037
1706054697.4674401,VRU_Child,25.792845317295622,0.68,-22.57751165117537,0.65,-3.23509066445487,1.08,117.08542114086548,000037
1706054697.56744,VRU_Adult_Using_Stroller,21.654671546740413,0.97,-28.058019442436027,1.56,-2.946667555050972,1.68,61.00664799259285,000038
1706054697.56744,VRU_Child,25.814893404642746,0.68,-22.6074078877767,0.65,-3.149449666341146,1.08,177.8451231764378,000038
