Timestamps,subclass,x_center,x_length,y_center,y_length,z_center,z_length,z_rotation,bin_idx
1708454205.961737,VRU_Adult_Using_Walker,21.079186439514164,0.99,-4.727093060811367,1.12,-3.3571178515752162,1.58,109.93691305344538,000023
1708454205.961737,Passenger_Vehicle,21.469425950731555,2.6,-5.029385004724779,5.08,-3.258642579827989,1.85,125.70574580812595,000023
1708454206.061737,Passenger_Vehicle,21.461789321899413,2.6,-5.016246566772465,5.08,-3.248593444824218,1.85,125.40974666088692,000024
1708454206.161737,Passenger_Vehicle,21.435773776127743,2.6,-5.026913826282211,5.08,-3.288665047058692,1.85,126.64174516486895,000025
1708454206.2617369,VRU_Adult_Using_Walker,21.130249871148006,0.99,-4.839842796325689,1.12,-3.319270001517402,1.58,-63.07577400203473,000026
1708454206.2617369,Passenger_Vehicle,21.432017787810295,2.6,-5.0247973472841325,5.08,-3.262849261683802,1.85,131.77772028091104,000026
1708454206.361737,VRU_Adult_Using_Walker,21.096876907348637,0.99,-4.744404029846197,1.12,-3.350641632080079,1.58,113.48570655158694,000027
1708454206.361737,Passenger_Vehicle,21.481959304809575,2.6,-5.049679050445559,5.08,-3.250116176605224,1.85,120.85610108080789,000027
1708454206.461737,VRU_Adult_Using_Walker,21.11948895454407,0.99,-4.766678035259253,1.12,-3.4826042652130127,1.58,-65.72161449104698,000028
1708454206.461737,Passenger_Vehicle,21.145273208618164,2.6,-3.6132187247276324,5.08,-3.2525657316048933,1.85,103.0395598811817,000028
1708454206.561737,VRU_Adult_Using_Walker,21.12336158752442,0.99,-4.814222526550299,1.12,-3.372669982910157,1.58,-60.102800872528356,000029
1708454206.561737,Passenger_Vehicle,21.478272076310784,2.6,-5.069478906434162,5.08,-3.267332899159398,1.85,118.07624274853816,000029
1708454206.661737,VRU_Adult_Using_Walker,21.115074430193225,0.99,-4.761278493063797,1.12,-3.3835580689566482,1.58,102.29451999554556,000030
1708454206.661737,Passenger_Vehicle,21.43598973309552,2.6,-5.0138068022551385,5.08,-3.2661223676469584,1.85,123.53460821924214,000030
1708454206.7617369,VRU_Adult_Using_Walker,21.135966406928173,0.99,-4.8369263013204,1.12,-3.3185887601640496,1.58,-62.46364451729503,000031
1708454206.7617369,Passenger_Vehicle,21.4276185189524,2.6,-5.022374306955649,5.08,-3.2617051447591465,1.85,130.5820830616767,000031
1708454206.861737,VRU_Adult_Using_Walker,21.118214925130214,0.99,-4.764204025268561,1.12,-3.3886117140452066,1.58,100.47385526573517,000032
