Timestamps,subclass,x_center,x_length,y_center,y_length,z_center,z_length,z_rotation,bin_idx
1698946924.2421231,VRU_Adult,22.551137182447647,0.83,-26.498231252034508,0.75,-2.9838818179236517,1.59,172.69379615555368,000032
1698946924.2421231,VRU_Adult_Using_Manual_Bicycle,12.086392190721305,0.89,-1.215427610609268,1.53,-3.4358827008141395,1.38,-21.132933130704686,000032
1698946924.342123,VRU_Adult,22.544233786093226,0.83,-26.555982280421905,0.75,-3.0130619744996765,1.59,178.8342510328189,000033
1698946924.342123,VRU_Adult_Using_Manual_Bicycle,12.112092852592472,0.89,-1.2573140487074834,1.53,-3.4044697582721697,1.38,-30.22116546155778,000033
1698946924.4421232,VRU_Adult,22.561030413653402,0.83,-26.603536966684704,0.75,-3.003028412122984,1.59,173.2101565165918,000034
1698946924.4421232,VRU_Adult_Using_Manual_Bicycle,12.040942600795207,0.89,-1.2524904268128572,1.53,-3.4404890537261954,1.38,-22.05368485330795,000034
1698946924.542123,VRU_Adult,22.527428789836605,0.83,-26.660241708522896,0.75,-2.9918497713600716,1.59,164.6060501299141,000035
1698946924.542123,VRU_Adult_Using_Manual_Bicycle,12.031387329101566,0.89,-1.2122179567813873,1.53,-3.5170922279357897,1.38,-20.04004492290265,000035
1698946924.642123,VRU_Adult,22.514030896700348,0.83,-26.70148159907415,0.75,-2.9944057097801795,1.59,165.039707762061,000036
1698946924.642123,VRU_Adult_Using_Manual_Bicycle,12.038891050550676,0.89,-1.2287064393361424,1.53,-3.4407328499688035,1.38,151.92240798929126,000036
1698946924.7421231,VRU_Adult,22.483363251937067,0.83,-26.762203417326276,0.75,-2.9913808609309953,1.59,174.8957527378091,000037
1698946924.7421231,VRU_Adult_Using_Manual_Bicycle,12.019605636596687,0.89,-1.2321551111009401,1.53,-3.4468799697028256,1.38,-30.675250549248616,000037
1698946924.842123,VRU_Adult,22.455156469345095,0.83,-26.84925255775452,0.75,-3.008815824985504,1.59,178.284020511681,000038
1698946924.842123,VRU_Adult_Using_Manual_Bicycle,12.053417563438419,0.89,-1.2533516734838486,1.53,-3.4508822560310355,1.38,155.29815110760816,000038
1698946924.9421232,VRU_Adult,22.450095956975765,0.83,-26.89708471298218,0.75,-3.0133744911714033,1.59,175.3395488621192,000039
1698946924.9421232,VRU_Adult_Using_Manual_Bicycle,12.09762467278375,0.89,-1.2905572189225123,1.53,-3.422228097915648,1.38,140.33391349521182,000039
1698946925.042123,VRU_Adult,22.43530654907227,0.83,-26.9667896270752,0.75,-3.0189346432685853,1.59,170.97312296392272,000040
1698946925.042123,VRU_Adult_Using_Manual_Bicycle,12.059117423163526,0.89,-1.232636319266427,1.53,-3.43451068136427,1.38,-18.442947355623144,000040
1698946925.142123,VRU_Adult,22.425644556681316,0.83,-27.023074967520582,0.75,-3.0294277327401296,1.59,160.88209332983837,000041
1698946925.142123,VRU_Adult_Using_Manual_Bicycle,12.066852211952213,0.89,-1.2805487290024793,1.53,-3.4502723813056937,1.38,156.81495279941387,000041
1698946925.2421231,VRU_Adult_Using_Manual_Bicycle,12.090501666069034,0.89,-1.2048989906907082,1.53,-3.4417567253112784,1.38,-18.43908021025537,000042
1698946925.342123,VRU_Adult_Using_Manual_Bicycle,12.006277243296315,0.89,-1.2324365476767294,1.53,-3.571419397989908,1.38,167.60169757003732,000043
1698946925.4421232,VRU_Adult_Using_Manual_Bicycle,12.021927833557136,0.89,-1.2427363574504882,1.53,-3.53396620750427,1.38,164.27430611898896,000044
1698946925.4421232,VRU_Adult,22.411659649440224,0.83,-27.130422773815344,0.75,-2.9940932705288845,1.59,-14.182607747120265,000044
1698946925.542123,VRU_Adult,22.41360154023042,0.83,-27.168463320345495,0.75,-2.9556926263345256,1.59,-16.952911695014198,000045
1698946925.542123,VRU_Adult_Using_Manual_Bicycle,12.127465009689336,0.89,-1.258604943752287,1.53,-3.4428090155124655,1.38,161.46484777048676,000045
1698946925.642123,VRU_Adult_Using_Manual_Bicycle,12.166823387146005,0.89,-1.2545421620210082,1.53,-3.43084943294525,1.38,145.04057801088348,000046
1698946925.642123,VRU_Adult,22.455828464392464,0.83,-27.2247705748587,0.75,-2.998379794034091,1.59,-18.21466781715377,000046
1698946925.7421231,VRU_Adult_Using_Manual_Bicycle,12.07080353630914,0.89,-1.2510901689529466,1.53,-3.5155313279893647,1.38,164.30796266686323,000047
1698946925.7421231,VRU_Adult,22.459106965498492,0.83,-27.262424295598816,0.75,-2.958845084363764,1.59,-21.10849105284758,000047
1698946925.842123,VRU_Adult_Using_Manual_Bicycle,12.170902524675645,0.89,-1.2164432065827506,1.53,-3.451741865703036,1.38,158.83962132751816,000048
