Timestamps,subclass,x_center,x_length,y_center,y_length,z_center,z_length,z_rotation,bin_idx
1707233980.625346,VRU_Child,22.911407894558383,0.68,-25.328249401516384,0.65,-3.2280136479271757,1.08,-122.33575356827137,000025
1707233980.625346,Passenger_Vehicle,24.66478776931763,2.6,-24.13930404186249,5.08,-3.3211570084095,1.85,34.2370243837475,000025
1707233980.7253458,VRU_Child,22.901260614395145,0.68,-25.33927607536316,0.65,-3.2309235334396336,1.08,-154.48325040168896,000026
1707233980.7253458,Passenger_Vehicle,24.304458498954777,2.6,-24.276595115661625,5.08,-3.2955695390701294,1.85,37.15742678079419,000026
1707233980.825346,VRU_Child,22.90086979336209,0.68,-25.350735134548618,0.65,-3.2830913066863996,1.08,-148.93763160188945,000027
1707233980.825346,Passenger_Vehicle,24.37873827616374,2.6,-24.211081441243493,5.08,-3.3841941515604654,1.85,37.828136109388915,000027
1707233980.925346,VRU_Adult_Using_Walker,23.645264943440754,0.99,-29.500121752421062,1.12,-2.8898572127024322,1.58,-73.32963228780051,000028
1707233980.925346,Passenger_Vehicle,24.537006041582895,2.6,-24.219321419211,5.08,-3.382036181057201,1.85,34.05175995706831,000028
1707233981.025346,VRU_Child,22.904360771179203,0.68,-25.35270619392395,0.65,-3.2368269264698015,1.08,-143.01489120584188,000029
1707233981.025346,Passenger_Vehicle,25.067578932818247,2.6,-23.817785150864548,5.08,-3.3004831286037675,1.85,35.31214912042934,000029
1707233981.125346,VRU_Child,22.907617092132575,0.68,-25.322784423828125,0.65,-3.2262146770954105,1.08,-154.1793062493594,000030
1707233981.125346,Passenger_Vehicle,30.88559223356701,2.6,-36.46837479727609,5.08,-1.92510503672418,1.85,-67.56869163805166,000030
1707233981.125346,Passenger_Vehicle,24.561165257504115,2.6,-24.07981230083265,5.08,-3.3058534044968453,1.85,37.34919185742974,000030
1707233981.2253458,VRU_Child,22.889230183192662,0.68,-25.342587879725865,0.65,-3.243700265884399,1.08,-153.3895392808857,000031
1707233981.2253458,Passenger_Vehicle,24.69513778686524,2.6,-23.981758753458664,5.08,-3.300093666712443,1.85,37.2064004937233,000031
1707233981.325346,VRU_Child,22.913232040405276,0.68,-25.342960166931153,0.65,-3.2193862915039047,1.08,-150.02266743665334,000032
1707233981.325346,Passenger_Vehicle,24.24210653305054,2.6,-24.330811882019045,5.08,-3.3189913868904113,1.85,37.626780193569175,000032
1707233981.425346,VRU_Child,22.915539932250983,0.68,-25.327700614929206,0.65,-3.217273688316343,1.08,-142.80240737372222,000033
1707233981.425346,Passenger_Vehicle,24.617841319033978,2.6,-24.147695842542152,5.08,-3.358531224100213,1.85,34.97253649242414,000033
1707233981.525346,VRU_Adult_Using_Walker,24.04932430812291,0.99,-32.76268604823521,1.12,-2.8876210791724057,1.58,-74.68055045361947,000034
1707233981.525346,Passenger_Vehicle,24.62414179907905,2.6,-24.013655662536625,5.08,-3.346695343653361,1.85,37.476595207700136,000034
1707233981.525346,Passenger_Vehicle,30.846879363059998,2.6,-32.28889811038971,5.08,-2.5678761228919016,1.85,-65.46027256629239,000034
1707233981.625346,VRU_Child,22.912985271877716,0.68,-25.33350944519043,0.65,-3.227697796291773,1.08,-124.85013938750984,000035
1707233981.625346,Passenger_Vehicle,24.882196108500167,2.6,-23.808174557156036,5.08,-3.282089392344157,1.85,37.85793085177413,000035
1707233981.7253458,VRU_Child,22.894164827134876,0.68,-25.33815595838759,0.65,-3.231416940689085,1.08,-143.59902987669255,000036
1707233981.7253458,Passenger_Vehicle,24.955953121185306,2.6,-23.85335741043091,5.08,-3.3103671073913574,1.85,35.73415890457099,000036
1707233981.825346,VRU_Child,22.919585609436037,0.68,-25.34839019775391,0.65,-3.26771819591522,1.08,-145.5225777555805,000037
1707233981.825346,Passenger_Vehicle,24.31667029857636,2.6,-24.270309209823612,5.08,-3.216761097311974,1.85,37.54397168128932,000037
1707233981.925346,VRU_Child,22.908110358498316,0.68,-25.343717748468574,0.65,-3.25804246555675,1.08,-153.9404516861437,000038
1707233981.925346,Passenger_Vehicle,24.560173135054743,2.6,-24.07243829024466,5.08,-3.284937469582809,1.85,37.442336603695615,000038
1707233982.025346,VRU_Child,22.91436682807075,0.68,-25.333507749769424,0.65,-3.226184394624496,1.08,-130.18379784435692,000039
1707233982.025346,Passenger_Vehicle,24.650220447116432,2.6,-23.987889501783588,5.08,-3.2986679209603205,1.85,37.803470751740136,000039
1707233982.125346,Passenger_Vehicle,24.387464311387806,2.6,-24.195899751451282,5.08,-3.317854020330641,1.85,38.01396909669935,000040
1707233982.2253458,VRU_Child,22.90208492279053,0.68,-25.340351867675786,0.65,-3.2673494338989237,1.08,-147.186053037097,000041
