Timestamps,subclass,x_center,x_length,y_center,y_length,z_center,z_length,z_rotation,bin_idx
1706718473.269418,VRU_Adult_Using_Manual_Bicycle,9.154942131042485,0.89,-5.428985023498532,1.53,-2.9656078815460187,1.38,6.7134499059862645,000024
1706718473.269418,VRU_Adult_Using_Manual_Bicycle,9.180153846740728,0.89,-5.436552143096931,1.53,-2.9633547306060795,1.38,23.928931046828925,000024
1706718473.369418,VRU_Adult_Using_Manual_Bicycle,9.16388591130575,0.89,-5.447143952051801,1.53,-2.966602325439452,1.38,21.39719015846814,000025
1706718473.369418,VRU_Adult_Using_Manual_Bicycle,9.163885911305753,0.89,-5.447143952051806,1.53,-2.966602325439453,1.38,21.397190158467712,000025
1706718473.4694178,VRU_Adult_Using_Manual_Bicycle,9.16678483145578,0.89,-5.435979706900459,1.53,-2.966277531215122,1.38,23.006023804838552,000026
1706718473.4694178,VRU_Adult_Using_Manual_Bicycle,9.166784831455782,0.89,-5.435979706900468,1.53,-2.9662775312151233,1.38,23.006023804842243,000026
1706718473.569418,VRU_Adult_Using_Manual_Bicycle,9.219181418418891,0.89,-5.4087308049202,1.53,-2.9491192102432233,1.38,33.317636431842445,000027
1706718473.569418,VRU_Adult_Using_Manual_Bicycle,9.219181418418891,0.89,-5.408730804920204,1.53,-2.949119210243225,1.38,33.31763643184115,000027
1706718473.6694179,VRU_Adult_Using_Manual_Bicycle,9.19458961486817,0.89,-5.426282644271852,1.53,-2.95772886276245,1.38,17.284033335857444,000028
1706718473.6694179,VRU_Adult,36.40653228759766,0.83,-46.66395123799642,0.75,-2.6985960205396005,1.59,-33.711918216087014,000028
1706718473.6694179,VRU_Adult_Using_Manual_Bicycle,9.242933654785162,0.89,-5.419005966186531,1.53,-2.949718189239502,1.38,-152.2852662078467,000028
1706718473.769418,VRU_Adult_Using_Manual_Bicycle,9.166216850280767,0.89,-5.432076930999756,1.53,-2.96726312637329,1.38,9.25423116001314,000029
1706718473.769418,VRU_Adult,38.562191772460935,0.83,-57.63262710571289,0.75,-2.8257466316223137,1.59,47.33634813420416,000029
1706718473.769418,VRU_Adult_Using_Manual_Bicycle,9.219384908676155,0.89,-5.426450371742255,1.53,-2.9653427600860605,1.38,-148.51566380053882,000029
1706718473.869418,VRU_Adult_Using_Manual_Bicycle,9.2018085207258,0.89,-5.434965133666994,1.53,-2.962899957384381,1.38,22.990864888777864,000030
1706718473.869418,VRU_Adult,36.033747355143234,0.83,-43.50050735473633,0.75,-2.6309149662653604,1.59,45.328651375789335,000030
1706718473.869418,VRU_Adult_Using_Manual_Bicycle,9.208671297345846,0.89,-5.4349126134600025,1.53,-2.963539430073329,1.38,26.14123535763674,000030
1706718473.9694178,VRU_Adult_Using_Manual_Bicycle,9.200191770281117,0.89,-5.432007925851009,1.53,-2.9559547901153556,1.38,18.805542324224426,000031
1706718473.9694178,VRU_Adult_Using_Manual_Bicycle,9.256948232650764,0.89,-5.43110120296479,1.53,-2.9432630538940434,1.38,-147.33166344554505,000031
1706718474.069418,VRU_Adult_Using_Manual_Bicycle,9.16005452473959,0.89,-5.446645180384316,1.53,-2.9704202413558947,1.38,10.899174146324494,000032
1706718474.069418,VRU_Adult,35.624477931431365,0.83,-44.35182952880859,0.75,-2.221156665257044,1.59,160.48785475464982,000032
