Timestamps,subclass,x_center,x_length,y_center,y_length,z_center,z_length,z_rotation,bin_idx
1701988422.165824,VRU_Adult_Using_Manual_Bicycle,22.934036718832484,0.89,-25.48476976961703,1.53,-2.7148880378620044,1.38,39.66478845152002,000031
1701988422.265824,VRU_Adult_Using_Manual_Bicycle,22.93449711799622,0.89,-25.493446540832522,1.53,-2.662145704030991,1.38,49.28991773503413,000032
1701988422.365824,VRU_Adult_Using_Manual_Bicycle,22.95862893497243,0.89,-25.494166598600504,1.53,-2.7216208191478954,1.38,48.41818027482377,000033
1701988422.4658241,VRU_Adult_Using_Manual_Bicycle,22.947807366507398,0.89,-25.47353123256139,1.53,-2.7022217341831754,1.38,38.06671409750942,000034
1701988422.565824,VRU_Adult_Using_Manual_Bicycle,22.937336025816023,0.89,-25.47658897168709,1.53,-2.695053295655684,1.38,45.80245572051934,000035
1701988422.665824,VRU_Adult_Using_Manual_Bicycle,22.940714783138702,0.89,-25.486533853742813,1.53,-2.697522507773505,1.38,45.59938870530445,000036
1701988422.765824,VRU_Adult_Using_Manual_Bicycle,22.936408129605383,0.89,-25.498020229917586,1.53,-2.686114542412035,1.38,53.89603219948449,000037
1701988422.865824,VRU_Adult_Using_Manual_Bicycle,22.9323106581165,0.89,-25.475875300745813,1.53,-2.6867319153201197,1.38,38.36583549776109,000038
1701988422.9658241,VRU_Adult_Using_Manual_Bicycle,22.933891745174634,0.89,-25.48880004882813,1.53,-2.701759976499221,1.38,50.24053084301205,000039
1701988423.065824,VRU_Adult,20.46345992315383,0.83,3.044875372023808,0.75,-3.172182026363554,1.59,1.8888718731312764,000040
1701988423.065824,VRU_Adult_Using_Manual_Bicycle,22.929501891136173,0.89,-25.488283276557926,1.53,-2.694984771311283,1.38,49.66287678062618,000040
1701988423.165824,VRU_Adult_Using_Manual_Bicycle,22.929302215576175,0.89,-25.492305755615238,1.53,-2.6978038946787515,1.38,50.52079134616092,000041
1701988423.265824,VRU_Adult_Using_Manual_Bicycle,22.93669964285458,0.89,-25.489932733423572,1.53,-2.659615797155044,1.38,50.80096212542195,000042
1701988423.365824,VRU_Adult_Using_Manual_Bicycle,22.928428129716355,0.89,-25.50034297596325,1.53,-2.685792251066728,1.38,34.3368880037295,000043
1701988423.365824,VRU_Adult_Using_Motorized_Bicycle,38.71815872192384,0.96,-42.91355438232422,1.64,-2.3560569286346413,1.65,12.880102761519469,000043
1701988423.4658241,VRU_Adult_Using_Manual_Bicycle,22.9458859761556,0.89,-25.500181886884903,1.53,-2.6973776353730097,1.38,51.95600902973175,000044
1701988423.4658241,VRU_Adult_Using_Motorized_Bicycle,38.696394602457694,0.96,-42.456840515136726,1.64,-2.003915786743161,1.65,-92.18035846286597,000044
1701988423.565824,VRU_Adult_Using_Manual_Bicycle,22.948120406179722,0.89,-25.48307291666667,1.53,-2.664340134822961,1.38,43.103609194415185,000045
1701988423.665824,VRU_Adult_Using_Manual_Bicycle,22.93913858587092,0.89,-25.49772505326705,1.53,-2.6911486278880727,1.38,31.098323923305376,000046
1701988423.765824,VRU_Adult_Using_Manual_Bicycle,22.942571282386783,0.89,-25.46986705064774,1.53,-2.6841786429286008,1.38,37.35750911634136,000047
1701988423.865824,VRU_Adult_Using_Manual_Bicycle,22.941121269674866,0.89,-25.481488620533668,1.53,-2.669253896264469,1.38,43.01396447914276,000048
1701988423.9658241,VRU_Adult_Using_Manual_Bicycle,22.937799096107486,0.89,-25.491065263748172,1.53,-2.7167570292949677,1.38,46.2415282750985,000049
1701988424.065824,VRU_Adult_Using_Manual_Bicycle,22.937095826671975,0.89,-25.49575725678475,1.53,-2.6886216517417663,1.38,32.147515002982615,000050
1701988424.165824,VRU_Adult_Using_Manual_Bicycle,22.918276526711207,0.89,-25.493229316942625,1.53,-2.6662784128478085,1.38,44.66552391430271,000051
1701988424.265824,VRU_Adult_Using_Manual_Bicycle,22.919825524994824,0.89,-25.499390688809484,1.53,-2.6531432541933926,1.38,46.53996450727272,000052
1701988424.265824,VRU_Adult_Using_Motorized_Bicycle,37.47157414754233,0.96,-44.84027481079102,1.64,-2.724122047424314,1.65,-31.546819617556878,000052
