Timestamps,subclass,x_center,x_length,y_center,y_length,z_center,z_length,z_rotation
1702594664.985555,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,38.161492665608726,1.11,-44.680673599243164,1.15,-2.3962866266568486,1.68,85.22032922126043
1702594665.185555,Passenger_Vehicle,14.318540279681876,2.6,-26.8061941587008,5.08,-3.1505122551551232,1.85,-50.69071318988988
1702594665.285555,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,37.48124440511068,1.11,-45.08755874633789,1.15,-2.7311907609303767,1.68,-31.510012052952753
1702594665.385555,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,38.10552151997884,1.11,-45.05377642313639,1.15,-2.6331146558125798,1.68,126.93808582794462
1702594666.185555,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,37.665444691975914,1.11,-44.67505772908529,1.15,-2.5492072105407693,1.68,-52.70899258999324
1702594666.5855548,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,37.97610092163086,1.11,-44.68007469177246,1.15,-2.4431160291035963,1.68,134.7148018085866
1702594666.685555,Passenger_Vehicle,14.335662495006225,2.6,-26.84436277909713,5.08,-3.1362789544192236,1.85,127.81506514496823
1702594666.885555,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,38.24883106776646,1.11,-44.52318899972098,1.15,-2.487490092005046,1.68,10.902444466895428
1702594667.0855548,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,37.237715403238944,1.11,-44.425802866617836,1.15,-2.7003562450408913,1.68,62.535339755690146
1702594667.385555,Passenger_Vehicle,14.310059467951467,2.6,-26.80577484766643,5.08,-3.145924846331278,1.85,-50.60115764262939
1702594667.485555,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,38.46011310153538,1.11,-44.2681516011556,1.15,-2.3898690674040037,1.68,30.721302939719244
1702594667.5855548,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,38.02696164449056,1.11,-45.09515253702799,1.15,-2.574314554532368,1.68,120.42654862393843
1702594667.685555,VRU_Adult_Using_Bicycle,14.316252072652189,0.96,-26.795621871948253,1.64,-3.142138302326203,1.65,-55.3182396819424
1702594667.785555,VRU_Adult_Using_Bicycle,14.300521930058807,0.96,-26.787429968516037,1.64,-3.1472797393798833,1.65,-55.856205377211374
1702594667.885555,VRU_Adult_Using_Bicycle,14.394531923181878,0.96,-26.759663974537574,1.64,-3.1735299755545228,1.65,109.90275020006382
1702594667.885555,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,37.49991671244304,1.11,-42.479573567708336,1.15,-2.3881498773892704,1.68,101.229779687241
1702594668.185555,VRU_Adult_Using_Bicycle,14.417517900466926,0.96,-26.813383460044864,1.64,-3.1693077087402344,1.65,101.7712424432297
1702594668.185555,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,38.625011444091804,1.11,-45.76977310180664,1.15,-2.86188712120056,1.68,-75.3105982721479
1702594668.5855548,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,38.76782913208008,1.11,-45.19443359375,1.15,-2.435683465003966,1.68,92.07652570045798
1702594668.885555,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,37.78413724899292,1.11,-43.08784198760986,1.15,-2.3007440268993355,1.68,99.55552540958303
